deaths_0-5_circ,deaths_25+_circ,deaths_5-25_circ,Population_0-5,Population_25+,Population_5-25,STATEFP,COUNTYFP,mort_0-5_circ,mort_5-25_circ,mort_25+_circ,deaths_0-5_resp,deaths_25+_resp,deaths_5-25_resp,mort_0-5_resp,mort_5-25_resp,mort_25+_resp,deaths_0-5_all,deaths_25+_all,deaths_5-25_all,mort_0-5_all,mort_5-25_all,mort_25+_all,deaths_0-5_circ_est,deaths_25+_circ_est,deaths_5-25_circ_est,mort_0-5_circ_est,mort_5-25_circ_est,mort_25+_circ_est,deaths_0-5_resp_est,deaths_25+_resp_est,deaths_5-25_resp_est,mort_0-5_resp_est,mort_5-25_resp_est,mort_25+_resp_est,deaths_0-5_all_est,deaths_25+_all_est,deaths_5-25_all_est,mort_0-5_all_est,mort_5-25_all_est,mort_25+_all_est
,316.0,,6210.0,64851.0,26602.0,47,113,,,0.004873,,86.0,,,,0.001326,,1017.0,12.0,,0.000451,0.015682,,316.0,,,,0.004873,,86.0,,,,0.001326,,1017.0,12.0,,0.000451,0.015682
,114.0,,1615.0,20322.0,6509.0,47,115,,,0.00561,,42.0,,,,0.002067,,379.0,,,,0.01865,,114.0,,,,0.00561,,42.0,,,,0.002067,,379.0,,,,0.01865
,105.0,,1899.0,21933.0,8083.0,47,117,,,0.004787,,41.0,,,,0.001869,,341.0,,,,0.015547,,105.0,,,,0.004787,,41.0,,,,0.001869,,341.0,,,,0.015547
,233.0,,5864.0,62059.0,22058.0,47,119,,,0.003754,,131.0,,,,0.002111,,962.0,,,,0.015501,,233.0,,,,0.003754,,131.0,,,,0.002111,,962.0,,,,0.015501
,36.0,,647.0,8647.0,2711.0,47,121,,,0.004163,,11.0,,,,0.001272,,163.0,,,,0.01885,,36.0,,,,0.004163,,11.0,,,,0.001272,,163.0,,,,0.01885
,145.0,,2599.0,32511.0,10860.0,47,123,,,0.00446,,57.0,,,,0.001753,,563.0,,,,0.017317,,145.0,,,,0.00446,,57.0,,,,0.001753,,563.0,,,,0.017317
,330.0,,16695.0,120972.0,58067.0,47,125,,,0.002728,,130.0,,,,0.001075,22.0,1194.0,16.0,0.001318,0.000276,0.00987,,330.0,,,,0.002728,,130.0,,,,0.001075,22.0,1194.0,16.0,0.001318,0.000276,0.00987
,,,266.0,4611.0,1446.0,47,127,,,,,,,,,,,46.0,,,,0.009976,,,,,,,,,,,,,,46.0,,,,0.009976
,56.0,,1065.0,15478.0,5011.0,47,129,,,0.003618,,10.0,,,,0.000646,,244.0,,,,0.015764,,56.0,,,,0.003618,,10.0,,,,0.000646,,244.0,,,,0.015764
,88.0,,1718.0,21570.0,7290.0,47,131,,,0.00408,,20.0,,,,0.000927,,339.0,,,,0.015716,,88.0,,,,0.00408,,20.0,,,,0.000927,,339.0,,,,0.015716
,83.0,,1173.0,15566.0,5312.0,47,133,,,0.005332,,10.0,,,,0.000642,,292.0,,,,0.018759,,83.0,,,,0.005332,,10.0,,,,0.000642,,292.0,,,,0.018759
,23.0,,500.0,5618.0,1846.0,47,135,,,0.004094,,,,,,,,117.0,,,,0.020826,,23.0,,,,0.004094,,,,,,,,117.0,,,,0.020826
,10.0,,230.0,3883.0,1029.0,47,137,,,0.002575,,,,,,,,61.0,,,,0.01571,,10.0,,,,0.002575,,,,,,,,61.0,,,,0.01571
,56.0,,788.0,12180.0,3804.0,47,139,,,0.004598,,,,,,,,202.0,,,,0.016585,,56.0,,,,0.004598,,,,,,,,202.0,,,,0.016585
,245.0,,4487.0,48811.0,22633.0,47,141,,,0.005019,,120.0,,,,0.002458,,833.0,,,,0.017066,,245.0,,,,0.005019,,120.0,,,,0.002458,,833.0,,,,0.017066
,120.0,,1916.0,22161.0,8365.0,47,143,,,0.005415,,24.0,,,,0.001083,,399.0,,,,0.018005,,120.0,,,,0.005415,,24.0,,,,0.001083,,399.0,,,,0.018005
,197.0,,2404.0,38967.0,11503.0,47,145,,,0.005056,,77.0,,,,0.001976,,718.0,,,,0.018426,,197.0,,,,0.005056,,77.0,,,,0.001976,,718.0,,,,0.018426
,222.0,,4439.0,46858.0,17868.0,47,147,,,0.004738,,79.0,,,,0.001686,,670.0,,,,0.014299,,222.0,,,,0.004738,,79.0,,,,0.001686,,670.0,,,,0.014299
,522.0,,20625.0,192420.0,95206.0,47,149,,,0.002713,,179.0,,,,0.00093,26.0,1877.0,30.0,0.001261,0.000315,0.009755,,522.0,,,,0.002713,,179.0,,,,0.00093,26.0,1877.0,30.0,0.001261,0.000315,0.009755
,44.0,,1441.0,14890.0,5616.0,47,151,,,0.002955,,16.0,,,,0.001075,,252.0,,,,0.016924,,44.0,,,,0.002955,,16.0,,,,0.001075,,252.0,,,,0.016924
,22.0,,766.0,10619.0,3512.0,47,153,,,0.002072,,,,,,,,151.0,,,,0.01422,,22.0,,,,0.002072,,,,,,,,151.0,,,,0.01422
,288.0,,5342.0,68769.0,22562.0,47,155,,,0.004188,,124.0,,,,0.001803,,1044.0,,,,0.015181,,288.0,,,,0.004188,,124.0,,,,0.001803,,1044.0,,,,0.015181
,2467.0,,67216.0,607703.0,259684.0,47,157,,,0.00406,,639.0,,,,0.001052,143.0,7794.0,192.0,0.002127,0.000739,0.012825,,2467.0,,,,0.00406,,639.0,,,,0.001052,143.0,7794.0,192.0,0.002127,0.000739,0.012825
,48.0,,1184.0,13368.0,4895.0,47,159,,,0.003591,,10.0,,,,0.000748,,191.0,,,,0.014288,,48.0,,,,0.003591,,10.0,,,,0.000748,,191.0,,,,0.014288
,61.0,,675.0,9470.0,3037.0,47,161,,,0.006441,,,,,,,,150.0,,,,0.015839,,61.0,,,,0.006441,,,,,,,,150.0,,,,0.015839
,564.0,,7898.0,113993.0,34776.0,47,163,,,0.004948,,254.0,,,,0.002228,10.0,1985.0,,0.001266,,0.017413,,564.0,,,,0.004948,,254.0,,,,0.002228,10.0,1985.0,,0.001266,,0.017413
,431.0,,11034.0,122827.0,46202.0,47,165,,,0.003509,,144.0,,,,0.001172,14.0,1547.0,18.0,0.001269,0.00039,0.012595,,431.0,,,,0.003509,,144.0,,,,0.001172,14.0,1547.0,18.0,0.001269,0.00039,0.012595
,174.0,,3742.0,40644.0,16917.0,47,167,,,0.004281,,49.0,,,,0.001206,,605.0,,,,0.014885,,174.0,,,,0.004281,,49.0,,,,0.001206,,605.0,,,,0.014885
,21.0,,504.0,5695.0,2072.0,47,169,,,0.003687,,,,,,,,105.0,,,,0.018437,,21.0,,,,0.003687,,,,,,,,105.0,,,,0.018437
,61.0,,768.0,13164.0,3787.0,47,171,,,0.004634,,34.0,,,,0.002583,,275.0,,,,0.02089,,61.0,,,,0.004634,,34.0,,,,0.002583,,275.0,,,,0.02089
,41.0,,1053.0,13508.0,4579.0,47,173,,,0.003035,,13.0,,,,0.000962,,199.0,,,,0.014732,,41.0,,,,0.003035,,13.0,,,,0.000962,,199.0,,,,0.014732
,,,294.0,4183.0,1212.0,47,175,,,,,,,,,,,83.0,,,,0.019842,,,,,,,,,,,,,,83.0,,,,0.019842
,188.0,,2440.0,27853.0,10223.0,47,177,,,0.00675,,53.0,,,,0.001903,,510.0,,,,0.01831,,188.0,,,,0.00675,,53.0,,,,0.001903,,510.0,,,,0.01831
,351.0,,6544.0,87070.0,33826.0,47,179,,,0.004031,,189.0,,,,0.002171,10.0,1384.0,,0.001528,,0.015895,,351.0,,,,0.004031,,189.0,,,,0.002171,10.0,1384.0,,0.001528,,0.015895
,85.0,,699.0,12427.0,3587.0,47,181,,,0.00684,,,,,,,,209.0,,,,0.016818,,85.0,,,,0.00684,,,,,,,,209.0,,,,0.016818
,104.0,,1731.0,21491.0,10285.0,47,183,,,0.004839,,22.0,,,,0.001024,,377.0,,,,0.017542,,104.0,,,,0.004839,,22.0,,,,0.001024,,377.0,,,,0.017542
,102.0,,1551.0,18954.0,6148.0,47,185,,,0.005381,,11.0,,,,0.00058,,365.0,,,,0.019257,,102.0,,,,0.005381,,11.0,,,,0.00058,,365.0,,,,0.019257
,338.0,,13129.0,141755.0,64223.0,47,187,,,0.002384,,84.0,,,,0.000593,,1184.0,10.0,,0.000156,0.008352,,338.0,,,,0.002384,,84.0,,,,0.000593,,1184.0,10.0,,0.000156,0.008352
,302.0,,7929.0,90984.0,33868.0,47,189,,,0.003319,,115.0,,,,0.001264,,1065.0,,,,0.011705,,302.0,,,,0.003319,,115.0,,,,0.001264,,1065.0,,,,0.011705
,211.0,,2978.0,41965.0,12791.0,48,1,,,0.005028,,33.0,,,,0.000786,,634.0,,,,0.015108,,211.0,,,,0.005028,,33.0,,,,0.000786,,634.0,,,,0.015108
,14.0,,1641.0,10572.0,5547.0,48,3,,,0.001324,,,,,,,,92.0,,,,0.008702,,14.0,,,,0.001324,,,,,,,,92.0,,,,0.008702
,310.0,,6040.0,57331.0,24420.0,48,5,,,0.005407,,70.0,,,,0.001221,16.0,885.0,,0.002649,,0.015437,,310.0,,,,0.005407,,70.0,,,,0.001221,16.0,885.0,,0.002649,,0.015437
,106.0,,1325.0,19126.0,5270.0,48,7,,,0.005542,,22.0,,,,0.00115,,334.0,,,,0.017463,,106.0,,,,0.005542,,22.0,,,,0.00115,,334.0,,,,0.017463
,,,444.0,6149.0,2110.0,48,9,,,,,,,,,,,78.0,,,,0.012685,,,,,,,,,,,,,,78.0,,,,0.012685
,,,121.0,1316.0,439.0,48,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106.0,,3559.0,30884.0,14354.0,48,13,,,0.003432,,11.0,,,,0.000356,,367.0,,,,0.011883,,106.0,,,,0.003432,,11.0,,,,0.000356,,367.0,,,,0.011883
,93.0,,1902.0,20140.0,7716.0,48,15,,,0.004618,,11.0,,,,0.000546,,272.0,,,,0.013505,,93.0,,,,0.004618,,11.0,,,,0.000546,,272.0,,,,0.013505
,,,601.0,4257.0,2323.0,48,17,,,,,,,,,,,53.0,,,,0.01245,,,,,,,,,,,,,,53.0,,,,0.01245
,42.0,,899.0,16729.0,4148.0,48,19,,,0.002511,,,,,,,,208.0,,,,0.012433,,42.0,,,,0.002511,,,,,,,,208.0,,,,0.012433
,178.0,,5527.0,54679.0,22527.0,48,21,,,0.003255,,91.0,,,,0.001664,,682.0,12.0,,0.000533,0.012473,,178.0,,,,0.003255,,91.0,,,,0.001664,,682.0,12.0,,0.000533,0.012473
,,,211.0,2653.0,833.0,48,23,,,,,,,,,,,52.0,,,,0.0196,,,,,,,,,,,,,,52.0,,,,0.0196
,59.0,,2013.0,21893.0,8844.0,48,25,,,0.002695,,,,,,,,226.0,,,,0.010323,,59.0,,,,0.002695,,,,,,,,226.0,,,,0.010323
,592.0,,29687.0,206354.0,104370.0,48,27,,,0.002869,,194.0,,,,0.00094,39.0,2051.0,56.0,0.001314,0.000537,0.009939,,592.0,,,,0.002869,,194.0,,,,0.00094,39.0,2051.0,56.0,0.001314,0.000537,0.009939
,3984.0,,140108.0,1225746.0,562826.0,48,29,,,0.00325,,916.0,,,,0.000747,201.0,12773.0,242.0,0.001435,0.00043,0.010421,,3984.0,,,,0.00325,,916.0,,,,0.000747,201.0,12773.0,242.0,0.001435,0.00043,0.010421
,30.0,,479.0,8508.0,2405.0,48,31,,,0.003526,,,,,,,,130.0,,,,0.01528,,30.0,,,,0.003526,,,,,,,,130.0,,,,0.01528
,,,31.0,442.0,154.0,48,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,73.0,,963.0,12949.0,4185.0,48,35,,,0.005638,,,,,,,,235.0,,,,0.018148,,73.0,,,,0.005638,,,,,,,,235.0,,,,0.018148
,344.0,,6122.0,63410.0,24328.0,48,37,,,0.005425,,88.0,,,,0.001388,11.0,932.0,,0.001797,,0.014698,,344.0,,,,0.005425,,88.0,,,,0.001388,11.0,932.0,,0.001797,,0.014698
,710.0,,25200.0,230532.0,98463.0,48,39,,,0.00308,,221.0,,,,0.000959,24.0,2319.0,36.0,0.000952,0.000366,0.010059,,710.0,,,,0.00308,,221.0,,,,0.000959,24.0,2319.0,36.0,0.000952,0.000366,0.010059
,263.0,,13771.0,115810.0,90836.0,48,41,,,0.002271,,69.0,,,,0.000596,20.0,922.0,,0.001452,,0.007961,,263.0,,,,0.002271,,69.0,,,,0.000596,20.0,922.0,,0.001452,,0.007961
,,,514.0,6755.0,1931.0,48,43,,,,,,,,,,,77.0,,,,0.011399,,,,,,,,,,,,,,77.0,,,,0.011399
,,,63.0,1075.0,336.0,48,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,,605.0,4528.0,2081.0,48,47,,,0.002208,,,,,,,,57.0,,,,0.012588,,10.0,,,,0.002208,,,,,,,,57.0,,,,0.012588
,130.0,,2142.0,26121.0,10008.0,48,49,,,0.004977,,46.0,,,,0.001761,,485.0,,,,0.018567,,130.0,,,,0.004977,,46.0,,,,0.001761,,485.0,,,,0.018567
,103.0,,1124.0,12389.0,4247.0,48,51,,,0.008314,,,,,,,,232.0,,,,0.018726,,103.0,,,,0.008314,,,,,,,,232.0,,,,0.018726
,147.0,,2566.0,32688.0,10989.0,48,53,,,0.004497,,39.0,,,,0.001193,,472.0,,,,0.01444,,147.0,,,,0.004497,,39.0,,,,0.001193,,472.0,,,,0.01444
,81.0,,2600.0,26626.0,11935.0,48,55,,,0.003042,,10.0,,,,0.000376,,310.0,,,,0.011643,,81.0,,,,0.003042,,10.0,,,,0.000376,,310.0,,,,0.011643
,56.0,,1466.0,14523.0,5976.0,48,57,,,0.003856,,,,,,,,192.0,,,,0.01322,,56.0,,,,0.003856,,,,,,,,192.0,,,,0.01322
,46.0,,796.0,9728.0,3296.0,48,59,,,0.004729,,,,,,,,177.0,,,,0.018195,,46.0,,,,0.004729,,,,,,,,177.0,,,,0.018195
,816.0,,35954.0,246359.0,139822.0,48,61,,,0.003312,,215.0,,,,0.000873,37.0,2632.0,46.0,0.001029,0.000329,0.010684,,816.0,,,,0.003312,,215.0,,,,0.000873,37.0,2632.0,46.0,0.001029,0.000329,0.010684
,37.0,,974.0,8321.0,3572.0,48,63,,,0.004447,,,,,,,,145.0,,,,0.017426,,37.0,,,,0.004447,,,,,,,,145.0,,,,0.017426
,,,384.0,4056.0,1617.0,48,65,,,,,,,,,,,47.0,,,,0.011588,,,,,,,,,,,,,,47.0,,,,0.011588
,168.0,,1855.0,21249.0,7271.0,48,67,,,0.007906,,24.0,,,,0.001129,,416.0,,,,0.019577,,168.0,,,,0.007906,,24.0,,,,0.001129,,416.0,,,,0.019577
,,,604.0,4655.0,2410.0,48,69,,,,,,,,,,,25.0,,,,0.005371,,,,,,,,,,,,,,25.0,,,,0.005371
,74.0,,2754.0,25380.0,11765.0,48,71,,,0.002916,,,,,,,,258.0,,,,0.010165,,74.0,,,,0.002916,,,,,,,,258.0,,,,0.010165
,183.0,,3724.0,33541.0,14403.0,48,73,,,0.005456,,50.0,,,,0.001491,,538.0,,,,0.01604,,183.0,,,,0.005456,,50.0,,,,0.001491,,538.0,,,,0.01604
,29.0,,362.0,4695.0,1995.0,48,75,,,0.006177,,,,,,,,74.0,,,,0.015761,,29.0,,,,0.006177,,,,,,,,74.0,,,,0.015761
,17.0,,474.0,7382.0,2337.0,48,77,,,0.002303,,,,,,,,105.0,,,,0.014224,,17.0,,,,0.002303,,,,,,,,105.0,,,,0.014224
,,,226.0,1828.0,828.0,48,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,151.0,2377.0,736.0,48,81,,,,,,,,,,,37.0,,,,0.015566,,,,,,,,,,,,,,37.0,,,,0.015566
,25.0,,437.0,6044.0,1939.0,48,83,,,0.004136,,,,,,,,106.0,,,,0.017538,,25.0,,,,0.004136,,,,,,,,106.0,,,,0.017538
,1205.0,,59939.0,613052.0,266594.0,48,85,,,0.001966,,335.0,,,,0.000546,64.0,4053.0,84.0,0.001068,0.000315,0.006611,,1205.0,,,,0.001966,,335.0,,,,0.000546,64.0,4053.0,84.0,0.001068,0.000315,0.006611
,,,220.0,1936.0,860.0,48,87,,,,,,,,,,,25.0,,,,0.012913,,,,,,,,,,,,,,25.0,,,,0.012913
,96.0,,1320.0,14497.0,5202.0,48,89,,,0.006622,,,,,,,,244.0,,,,0.016831,,96.0,,,,0.006622,,,,,,,,244.0,,,,0.016831
,327.0,,7975.0,93722.0,33091.0,48,91,,,0.003489,,95.0,,,,0.001014,,1127.0,,,,0.012025,,327.0,,,,0.003489,,95.0,,,,0.001014,,1127.0,,,,0.012025
,40.0,,770.0,9433.0,3281.0,48,93,,,0.00424,,,,,,,,153.0,,,,0.01622,,40.0,,,,0.00424,,,,,,,,153.0,,,,0.01622
,,,119.0,3394.0,766.0,48,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123.0,,2720.0,26463.0,10083.0,48,97,,,0.004648,,44.0,,,,0.001663,,377.0,,,,0.014246,,123.0,,,,0.004648,,44.0,,,,0.001663,,377.0,,,,0.014246
,135.0,,5351.0,47597.0,21738.0,48,99,,,0.002836,,42.0,,,,0.000882,,444.0,,,,0.009328,,135.0,,,,0.002836,,42.0,,,,0.000882,,444.0,,,,0.009328
,,,74.0,984.0,344.0,48,101,,,,,,,,,,,12.0,,,,0.012195,,,,,,,,,,,,,,12.0,,,,0.012195
,,,375.0,2976.0,1479.0,48,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,272.0,2437.0,966.0,48,105,,,,,,,,,,,13.0,,,,0.005334,,,,,,,,,,,,,,13.0,,,,0.005334
,13.0,,428.0,3853.0,1711.0,48,107,,,0.003374,,,,,,,,58.0,,,,0.015053,,13.0,,,,0.003374,,,,,,,,58.0,,,,0.015053
,,,146.0,1480.0,572.0,48,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,684.0,4144.0,2228.0,48,111,,,,,,,,,,,23.0,,,,0.00555,,,,,,,,,,,,,,23.0,,,,0.00555
,4908.0,10.0,196087.0,1638519.0,740378.0,48,113,,1.4e-05,0.002995,,1259.0,,,,0.000768,274.0,15418.0,356.0,0.001397,0.000481,0.00941,,4908.0,10.0,,1.4e-05,0.002995,,1259.0,,,,0.000768,274.0,15418.0,356.0,0.001397,0.000481,0.00941
,18.0,,915.0,8366.0,3830.0,48,115,,,0.002152,,,,,,,,110.0,,,,0.013148,,18.0,,,,0.002152,,,,,,,,110.0,,,,0.013148
,25.0,,1649.0,11055.0,6126.0,48,117,,,0.002261,,,,,,,,135.0,,,,0.012212,,25.0,,,,0.002261,,,,,,,,135.0,,,,0.012212
,,,319.0,3671.0,1225.0,48,119,,,,,,,,,,,48.0,,,,0.013075,,,,,,,,,,,,,,48.0,,,,0.013075
,954.0,,52709.0,524647.0,228824.0,48,121,,,0.001818,,384.0,,,,0.000732,60.0,3494.0,59.0,0.001138,0.000258,0.00666,,954.0,,,,0.001818,,384.0,,,,0.000732,60.0,3494.0,59.0,0.001138,0.000258,0.00666
,79.0,,1401.0,14644.0,4820.0,48,123,,,0.005395,,,,,,,,258.0,,,,0.017618,,79.0,,,,0.005395,,,,,,,,258.0,,,,0.017618
,,,86.0,1579.0,519.0,48,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.0,,954.0,6530.0,3310.0,48,127,,,0.001838,,,,,,,,85.0,,,,0.013017,,12.0,,,,0.001838,,,,,,,,85.0,,,,0.013017
,10.0,,164.0,2279.0,962.0,48,129,,,0.004388,,,,,,,,40.0,,,,0.017552,,10.0,,,,0.004388,,,,,,,,40.0,,,,0.017552
,26.0,,856.0,7291.0,3281.0,48,131,,,0.003566,,,,,,,,114.0,,,,0.015636,,26.0,,,,0.003566,,,,,,,,114.0,,,,0.015636
,76.0,,1011.0,12429.0,4834.0,48,133,,,0.006115,,10.0,,,,0.000805,,258.0,,,,0.020758,,76.0,,,,0.006115,,10.0,,,,0.000805,,258.0,,,,0.020758
,333.0,,14685.0,93511.0,49266.0,48,135,,,0.003561,,130.0,,,,0.00139,23.0,1121.0,13.0,0.001566,0.000264,0.011988,,333.0,,,,0.003561,,130.0,,,,0.00139,23.0,1121.0,13.0,0.001566,0.000264,0.011988
,,,130.0,1377.0,404.0,48,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,370.0,,11429.0,107877.0,49193.0,48,139,,,0.00343,,108.0,,,,0.001001,16.0,1188.0,14.0,0.0014,0.000285,0.011013,,370.0,,,,0.00343,,108.0,,,,0.001001,16.0,1188.0,14.0,0.0014,0.000285,0.011013
,1522.0,,65723.0,508801.0,263394.0,48,141,,,0.002991,,408.0,,,,0.000802,58.0,5053.0,93.0,0.000882,0.000353,0.009931,,1522.0,,,,0.002991,,408.0,,,,0.000802,58.0,5053.0,93.0,0.000882,0.000353,0.009931
,107.0,,2471.0,23934.0,15254.0,48,143,,,0.004471,,,,,,,,329.0,,,,0.013746,,107.0,,,,0.004471,,,,,,,,329.0,,,,0.013746
,52.0,,1073.0,12003.0,4197.0,48,145,,,0.004332,,,,,,,,181.0,,,,0.01508,,52.0,,,,0.004332,,,,,,,,181.0,,,,0.01508
,141.0,,1675.0,24119.0,8237.0,48,147,,,0.005846,,27.0,,,,0.001119,,441.0,,,,0.018284,,141.0,,,,0.005846,,27.0,,,,0.001119,,441.0,,,,0.018284
,106.0,,1278.0,18044.0,5827.0,48,149,,,0.005875,,,,,,,,286.0,,,,0.01585,,106.0,,,,0.005875,,,,,,,,286.0,,,,0.01585
,,,219.0,2714.0,921.0,48,151,,,,,,,,,,,34.0,,,,0.012528,,,,,,,,,,,,,,34.0,,,,0.012528
,,,342.0,3789.0,1786.0,48,153,,,,,,,,,,,43.0,,,,0.011349,,,,,,,,,,,,,,43.0,,,,0.011349
,,,45.0,879.0,255.0,48,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,870.0,,52299.0,474582.0,214356.0,48,157,,,0.001833,,233.0,,,,0.000491,48.0,3019.0,71.0,0.000918,0.000331,0.006361,,870.0,,,,0.001833,,233.0,,,,0.000491,48.0,3019.0,71.0,0.000918,0.000331,0.006361
,24.0,,590.0,7325.0,2692.0,48,159,,,0.003276,,,,,,,,110.0,,,,0.015017,,24.0,,,,0.003276,,,,,,,,110.0,,,,0.015017
,54.0,,1152.0,13771.0,4701.0,48,161,,,0.003921,,10.0,,,,0.000726,,189.0,,,,0.013724,,54.0,,,,0.003921,,10.0,,,,0.000726,,189.0,,,,0.013724
,25.0,,1313.0,11820.0,5823.0,48,163,,,0.002115,,,,,,,,112.0,,,,0.009475,,25.0,,,,0.002115,,,,,,,,112.0,,,,0.009475
,30.0,,2070.0,11176.0,7232.0,48,165,,,0.002684,,,,,,,,110.0,,,,0.009843,,30.0,,,,0.002684,,,,,,,,110.0,,,,0.009843
,823.0,,21574.0,219960.0,87897.0,48,167,,,0.003742,,233.0,,,,0.001059,24.0,2700.0,35.0,0.001112,0.000398,0.012275,,823.0,,,,0.003742,,233.0,,,,0.001059,24.0,2700.0,35.0,0.001112,0.000398,0.012275
,,,302.0,4389.0,1751.0,48,169,,,,,,,,,,,10.0,,,,0.002278,,,,,,,,,,,,,,10.0,,,,0.002278
,104.0,,1309.0,19578.0,5634.0,48,171,,,0.005312,,13.0,,,,0.000664,,347.0,,,,0.017724,,104.0,,,,0.005312,,13.0,,,,0.000664,,347.0,,,,0.017724
,,,83.0,838.0,393.0,48,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.0,,386.0,5314.0,1817.0,48,175,,,0.002823,,,,,,,,88.0,,,,0.01656,,15.0,,,,0.002823,,,,,,,,88.0,,,,0.01656
,65.0,,1563.0,13419.0,5894.0,48,177,,,0.004844,,,,,,,,198.0,,,,0.014755,,65.0,,,,0.004844,,,,,,,,198.0,,,,0.014755
,77.0,,1665.0,15176.0,5884.0,48,179,,,0.005074,,20.0,,,,0.001318,,241.0,,,,0.01588,,77.0,,,,0.005074,,20.0,,,,0.001318,,241.0,,,,0.01588
,368.0,,8252.0,86577.0,33406.0,48,181,,,0.004251,,139.0,,,,0.001606,,1332.0,,,,0.015385,,368.0,,,,0.004251,,139.0,,,,0.001606,,1332.0,,,,0.015385
,396.0,,9498.0,79603.0,34644.0,48,183,,,0.004975,,115.0,,,,0.001445,11.0,1205.0,29.0,0.001158,0.000837,0.015138,,396.0,,,,0.004975,,115.0,,,,0.001445,11.0,1205.0,29.0,0.001158,0.000837,0.015138
,94.0,,1682.0,19207.0,6782.0,48,185,,,0.004894,,,,,,,,264.0,,,,0.013745,,94.0,,,,0.004894,,,,,,,,264.0,,,,0.013745
,293.0,,10002.0,101522.0,43741.0,48,187,,,0.002886,,90.0,,,,0.000887,,1064.0,,,,0.01048,,293.0,,,,0.002886,,90.0,,,,0.000887,,1064.0,,,,0.01048
,111.0,,2504.0,20859.0,10900.0,48,189,,,0.005321,,13.0,,,,0.000623,,296.0,,,,0.014191,,111.0,,,,0.005321,,13.0,,,,0.000623,,296.0,,,,0.014191
,,,169.0,2136.0,833.0,48,191,,,,,,,,,,,27.0,,,,0.01264,,,,,,,,,,,,,,27.0,,,,0.01264
,29.0,,450.0,5957.0,1897.0,48,193,,,0.004868,,,,,,,,138.0,,,,0.023166,,29.0,,,,0.004868,,,,,,,,138.0,,,,0.023166
,,,400.0,3383.0,1755.0,48,195,,,,,,,,,,,24.0,,,,0.007094,,,,,,,,,,,,,,24.0,,,,0.007094
,,,207.0,2709.0,990.0,48,197,,,,,,,,,,,40.0,,,,0.014766,,,,,,,,,,,,,,40.0,,,,0.014766
,208.0,,3678.0,38090.0,14554.0,48,199,,,0.005461,,61.0,,,,0.001601,,589.0,,,,0.015463,,208.0,,,,0.005461,,61.0,,,,0.001601,,589.0,,,,0.015463
,7723.0,20.0,356015.0,2913666.0,1320247.0,48,201,,1.5e-05,0.002651,,2081.0,,,,0.000714,518.0,24914.0,562.0,0.001455,0.000426,0.008551,,7723.0,20.0,,1.5e-05,0.002651,,2081.0,,,,0.000714,518.0,24914.0,562.0,0.001455,0.000426,0.008551
,201.0,,4423.0,43738.0,18373.0,48,203,,,0.004596,,72.0,,,,0.001646,,675.0,,,,0.015433,,201.0,,,,0.004596,,72.0,,,,0.001646,,675.0,,,,0.015433
,10.0,,310.0,4102.0,1335.0,48,205,,,0.002438,,,,,,,,43.0,,,,0.010483,,10.0,,,,0.002438,,,,,,,,43.0,,,,0.010483
,10.0,,258.0,4044.0,1379.0,48,207,,,0.002473,,,,,,,,67.0,,,,0.016568,,10.0,,,,0.002473,,,,,,,,67.0,,,,0.016568
,294.0,,12796.0,122049.0,69625.0,48,209,,,0.002409,,84.0,,,,0.000688,,1041.0,32.0,,0.00046,0.008529,,294.0,,,,0.002409,,84.0,,,,0.000688,,1041.0,32.0,,0.00046,0.008529
,,,324.0,2498.0,1307.0,48,211,,,,,,,,,,,21.0,,,,0.008407,,,,,,,,,,,,,,21.0,,,,0.008407
,362.0,,4512.0,56354.0,19035.0,48,213,,,0.006424,,137.0,,,,0.002431,,1060.0,,,,0.01881,,362.0,,,,0.006424,,137.0,,,,0.002431,,1060.0,,,,0.01881
,1290.0,,81240.0,473885.0,294718.0,48,215,,,0.002722,,350.0,,,,0.000739,83.0,4159.0,91.0,0.001022,0.000309,0.008776,,1290.0,,,,0.002722,,350.0,,,,0.000739,83.0,4159.0,91.0,0.001022,0.000309,0.008776
,116.0,,2122.0,23908.0,9047.0,48,217,,,0.004852,,48.0,,,,0.002008,,441.0,,,,0.018446,,116.0,,,,0.004852,,48.0,,,,0.002008,,441.0,,,,0.018446
,29.0,,1583.0,14298.0,7394.0,48,219,,,0.002028,,10.0,,,,0.000699,,202.0,,,,0.014128,,29.0,,,,0.002028,,10.0,,,,0.000699,,202.0,,,,0.014128
