,B24031_001E,B24031_002E,B24031_003E,B24031_004E,B24031_005E,B24031_006E,B24031_007E,B24031_008E,B24031_009E,B24031_010E,B24031_011E,B24031_012E,B24031_013E,B24031_014E,B24031_015E,B24031_016E,B24031_017E,B24031_018E,B24031_019E,B24031_020E,B24031_021E,B24031_022E,B24031_023E,B24031_024E,B24031_025E,B24031_026E,B24031_027E,state,county
2461,29695.0,19423.0,19231.0,78611.0,39052.0,42921.0,25809.0,18302.0,37746.0,41866.0,30614.0,11542.0,36825.0,36150.0,42768.0,25101.0,24167.0,-666666666.0,24744.0,26490.0,22212.0,27229.0,12164.0,17000.0,11680.0,26250.0,32629.0,47,073
2462,28123.0,14848.0,14848.0,-666666666.0,29375.0,32733.0,43750.0,22574.0,29875.0,30921.0,16685.0,-666666666.0,24088.0,25170.0,15526.0,28225.0,23542.0,-666666666.0,28400.0,25760.0,22667.0,26233.0,11250.0,12292.0,9881.0,12962.0,32043.0,47,091
2463,31284.0,20929.0,20821.0,-666666666.0,31644.0,34838.0,29041.0,21156.0,50228.0,48571.0,61964.0,19118.0,39241.0,36761.0,44141.0,45104.0,59688.0,-666666666.0,24417.0,32052.0,36052.0,29038.0,10807.0,16731.0,10690.0,31439.0,82438.0,47,103
2464,29130.0,23859.0,22663.0,-666666666.0,24714.0,33846.0,25200.0,22625.0,45668.0,45917.0,45402.0,49712.0,26310.0,25613.0,41417.0,23964.0,32500.0,-666666666.0,16268.0,35783.0,34861.0,36500.0,17250.0,6289.0,18033.0,26061.0,27583.0,47,111
2465,35154.0,4697.0,4697.0,-666666666.0,43889.0,43438.0,68784.0,26279.0,45403.0,45561.0,42031.0,12292.0,41563.0,36000.0,-666666666.0,27283.0,73382.0,-666666666.0,22750.0,35260.0,38088.0,32214.0,25909.0,-666666666.0,9038.0,26250.0,59063.0,47,127
2466,36356.0,30871.0,30372.0,31509.0,36744.0,40071.0,45553.0,24893.0,54899.0,55417.0,49185.0,36615.0,45684.0,45938.0,45530.0,34581.0,51477.0,94875.0,24764.0,36616.0,38356.0,34024.0,15255.0,26301.0,13770.0,27476.0,45920.0,47,147
2467,31009.0,22326.0,21424.0,53523.0,33646.0,35437.0,36586.0,20846.0,47781.0,31149.0,81023.0,70031.0,25592.0,32137.0,17190.0,40759.0,62407.0,-666666666.0,28000.0,33881.0,34826.0,32360.0,10532.0,4472.0,11336.0,18740.0,49167.0,47,051
2468,32340.0,21250.0,14635.0,31845.0,32624.0,45849.0,46272.0,22236.0,45845.0,42112.0,58641.0,47990.0,35895.0,38078.0,28562.0,36234.0,54271.0,35000.0,25334.0,33161.0,31934.0,33700.0,13887.0,12500.0,13956.0,25442.0,40331.0,47,009
2469,36458.0,41042.0,31910.0,43158.0,36651.0,39964.0,46691.0,21484.0,42583.0,41139.0,55066.0,63320.0,40889.0,46818.0,37063.0,39455.0,53523.0,74896.0,27786.0,38302.0,37113.0,40133.0,12609.0,31125.0,8892.0,24531.0,41549.0,47,021
2470,27321.0,21250.0,20575.0,41667.0,26350.0,33292.0,43864.0,19066.0,37803.0,43750.0,30519.0,34612.0,32019.0,31798.0,33235.0,22069.0,31845.0,-666666666.0,17380.0,30866.0,35660.0,29480.0,15391.0,23115.0,14389.0,17699.0,35833.0,47,019
2471,29829.0,40938.0,32396.0,41739.0,26477.0,32380.0,19479.0,20613.0,51509.0,48710.0,56898.0,14659.0,32292.0,40214.0,29118.0,26906.0,35027.0,-666666666.0,26125.0,31354.0,30433.0,31875.0,12264.0,22500.0,12264.0,16845.0,34554.0,47,057
2472,31511.0,28393.0,23906.0,49688.0,25568.0,42507.0,24835.0,20926.0,48688.0,48563.0,52813.0,23636.0,35089.0,34549.0,45813.0,31500.0,49531.0,-666666666.0,20589.0,31160.0,35300.0,30257.0,7650.0,6108.0,10242.0,15903.0,37407.0,47,055
2473,31157.0,21250.0,21250.0,-666666666.0,36098.0,36205.0,37800.0,21447.0,42578.0,42093.0,62083.0,32969.0,30977.0,33625.0,22308.0,18942.0,64911.0,-666666666.0,11731.0,30525.0,31688.0,30051.0,14074.0,24107.0,13125.0,21483.0,36049.0,47,097
2474,30734.0,23438.0,23438.0,-666666666.0,33255.0,32458.0,29083.0,21830.0,44172.0,42039.0,62639.0,41027.0,42287.0,41860.0,49167.0,25612.0,40833.0,-666666666.0,20625.0,31206.0,34966.0,30198.0,11838.0,7143.0,11863.0,18871.0,37540.0,47,099
2475,31589.0,42547.0,33750.0,-666666666.0,34741.0,41038.0,40266.0,20024.0,37963.0,36129.0,57386.0,27969.0,40092.0,43729.0,31406.0,31509.0,42091.0,43661.0,30064.0,32495.0,37811.0,30650.0,15786.0,23039.0,15288.0,21108.0,43543.0,47,113
2476,31845.0,21442.0,21250.0,-666666666.0,31674.0,43392.0,45688.0,18183.0,49470.0,41638.0,73140.0,24219.0,41463.0,42542.0,15880.0,30592.0,44643.0,43125.0,16964.0,32674.0,35691.0,31791.0,10314.0,19375.0,10083.0,21895.0,45161.0,47,115
2477,29289.0,43958.0,42330.0,44271.0,31098.0,32030.0,35085.0,16423.0,39861.0,39297.0,40938.0,26053.0,37857.0,34821.0,40588.0,18245.0,22813.0,-666666666.0,17171.0,31059.0,27917.0,31636.0,12321.0,25648.0,9678.0,23333.0,29261.0,47,133
2478,23629.0,16375.0,16000.0,-666666666.0,29922.0,24010.0,-666666666.0,17917.0,33536.0,34786.0,20197.0,-666666666.0,22472.0,21500.0,23682.0,18750.0,16250.0,-666666666.0,-666666666.0,27065.0,16875.0,29766.0,13688.0,25536.0,9453.0,21549.0,48796.0,47,137
2479,27103.0,22188.0,18750.0,30852.0,29107.0,23542.0,37625.0,19590.0,43333.0,42813.0,63500.0,47806.0,28594.0,27734.0,-666666666.0,26176.0,43350.0,-666666666.0,20365.0,29656.0,30579.0,26894.0,15401.0,-666666666.0,15377.0,33558.0,29299.0,47,181
2480,53171.0,37896.0,37176.0,104432.0,46878.0,91631.0,82863.0,26891.0,56474.0,52708.0,60372.0,74018.0,79713.0,84175.0,54838.0,75011.0,83969.0,116823.0,40714.0,54049.0,43779.0,64730.0,16900.0,31160.0,12728.0,32793.0,57735.0,47,187
2481,29117.0,21843.0,21780.0,-666666666.0,31556.0,31308.0,40865.0,22173.0,39926.0,36500.0,55815.0,30818.0,44408.0,52930.0,42031.0,27474.0,39844.0,-666666666.0,23638.0,32839.0,37732.0,29310.0,13256.0,9188.0,13416.0,26675.0,37958.0,47,003
2482,28441.0,23977.0,14663.0,46941.0,30292.0,35477.0,44040.0,22643.0,42935.0,42869.0,43000.0,32917.0,28275.0,28807.0,24531.0,26695.0,40784.0,-666666666.0,17430.0,26966.0,28737.0,26202.0,12707.0,9625.0,12861.0,20320.0,37758.0,47,059
2483,29693.0,23946.0,23972.0,23906.0,29448.0,33982.0,38958.0,20698.0,36419.0,36267.0,37260.0,48333.0,26000.0,29756.0,16161.0,30473.0,35714.0,-666666666.0,27610.0,30813.0,28558.0,31231.0,15865.0,18047.0,15327.0,21042.0,36566.0,47,035
2484,27686.0,33031.0,32938.0,-666666666.0,38462.0,29769.0,2499.0,14438.0,31094.0,21071.0,-666666666.0,32083.0,31375.0,33333.0,27708.0,35125.0,56389.0,-666666666.0,2499.0,23804.0,30167.0,22717.0,13333.0,10278.0,18056.0,15882.0,31735.0,47,175
2485,27023.0,52331.0,36111.0,54706.0,25684.0,29485.0,41556.0,18194.0,31711.0,28882.0,34327.0,21711.0,30195.0,33077.0,20518.0,33214.0,45417.0,-666666666.0,26406.0,31455.0,29438.0,31895.0,9078.0,25772.0,8817.0,21330.0,31100.0,47,025
2486,30253.0,25347.0,12098.0,78250.0,41028.0,33681.0,45948.0,22908.0,50438.0,50656.0,49125.0,44868.0,36000.0,38750.0,21322.0,27310.0,43750.0,-666666666.0,28000.0,30897.0,40875.0,28429.0,12536.0,-666666666.0,12447.0,25606.0,29590.0,47,081
2487,28810.0,21771.0,21771.0,-666666666.0,27500.0,37363.0,34583.0,18395.0,46615.0,41818.0,63625.0,16250.0,23309.0,23309.0,-666666666.0,26944.0,83750.0,-666666666.0,21747.0,30000.0,32500.0,28929.0,13811.0,29188.0,12683.0,19922.0,31708.0,47,085
2488,28526.0,22857.0,18289.0,31389.0,31340.0,32632.0,56989.0,18950.0,35633.0,33590.0,51007.0,31477.0,34680.0,38427.0,30714.0,25833.0,43566.0,-666666666.0,20141.0,32187.0,33048.0,31846.0,15472.0,15547.0,15462.0,18989.0,41783.0,47,141
2489,25777.0,48534.0,16845.0,68125.0,32881.0,32110.0,32075.0,18301.0,41455.0,36324.0,59107.0,14703.0,31163.0,35357.0,28830.0,25990.0,44148.0,-666666666.0,22351.0,34594.0,36310.0,33073.0,17540.0,17650.0,17496.0,21381.0,40180.0,47,155
2490,28832.0,37844.0,27465.0,-666666666.0,39688.0,33587.0,21667.0,14551.0,46053.0,43177.0,66719.0,21477.0,53750.0,47167.0,58897.0,28068.0,35625.0,-666666666.0,27898.0,27147.0,40080.0,25909.0,20111.0,16375.0,20611.0,21929.0,39773.0,47,161
2491,31078.0,41473.0,40402.0,-666666666.0,27168.0,33359.0,35642.0,17455.0,45558.0,45335.0,56786.0,26806.0,35673.0,36493.0,31397.0,31356.0,42848.0,-666666666.0,25170.0,31880.0,32478.0,30601.0,9872.0,21000.0,9566.0,36932.0,41429.0,47,023
2492,30533.0,38359.0,14550.0,41176.0,36625.0,33833.0,60938.0,22197.0,41793.0,42228.0,39545.0,45000.0,38182.0,38182.0,-666666666.0,30817.0,42206.0,39306.0,17311.0,31617.0,40320.0,30741.0,11744.0,65000.0,11279.0,22197.0,29508.0,47,039
2493,26533.0,20625.0,13375.0,39861.0,30625.0,34896.0,42837.0,17931.0,26071.0,22454.0,48625.0,67788.0,31667.0,34000.0,27500.0,20156.0,44063.0,-666666666.0,19432.0,30853.0,44613.0,19306.0,11715.0,41154.0,11366.0,21000.0,30694.0,47,087
2494,30476.0,38036.0,37371.0,-666666666.0,36211.0,39263.0,32375.0,19386.0,57778.0,53783.0,83882.0,22303.0,34583.0,40990.0,21875.0,27100.0,30600.0,-666666666.0,25950.0,32449.0,31250.0,33795.0,11980.0,10577.0,12188.0,17379.0,33913.0,47,109
2495,31426.0,38534.0,20156.0,38894.0,35268.0,32190.0,40587.0,18136.0,43920.0,36609.0,87188.0,50673.0,44653.0,42451.0,44792.0,55417.0,68670.0,-666666666.0,46053.0,31931.0,40441.0,30896.0,9903.0,5268.0,10591.0,23958.0,45706.0,47,145
2496,31580.0,26250.0,23971.0,-666666666.0,36372.0,40688.0,24593.0,24410.0,39365.0,35851.0,64673.0,26914.0,39847.0,41028.0,37848.0,27303.0,50417.0,-666666666.0,18965.0,33181.0,32252.0,34451.0,12703.0,19375.0,12493.0,26883.0,44358.0,47,011
2497,30076.0,43047.0,20417.0,93173.0,29591.0,33942.0,40521.0,19328.0,49953.0,50030.0,44803.0,51350.0,30430.0,32418.0,26708.0,25920.0,34524.0,-666666666.0,20685.0,32442.0,34197.0,31808.0,15970.0,17167.0,15780.0,20777.0,45938.0,47,063
2498,26559.0,33107.0,33107.0,-666666666.0,28393.0,29214.0,24948.0,19059.0,57961.0,48750.0,74350.0,-666666666.0,46625.0,54750.0,46250.0,21875.0,22176.0,-666666666.0,20714.0,25908.0,24199.0,26896.0,14740.0,-666666666.0,14968.0,40214.0,36528.0,12,079
2499,31456.0,46563.0,44115.0,74688.0,33509.0,41322.0,39484.0,24863.0,44366.0,42594.0,60917.0,34205.0,40819.0,42126.0,38224.0,35033.0,47197.0,-666666666.0,23187.0,32376.0,30423.0,33837.0,18484.0,20417.0,18304.0,23353.0,42391.0,12,033
2500,32271.0,21291.0,20071.0,90278.0,31574.0,50128.0,41281.0,21970.0,40015.0,36704.0,51771.0,48972.0,35982.0,42412.0,33083.0,40384.0,59545.0,90781.0,23799.0,35736.0,39156.0,34021.0,17505.0,15773.0,17807.0,25436.0,59689.0,12,091
2501,27609.0,4928.0,4928.0,-666666666.0,27586.0,38056.0,39065.0,16085.0,22302.0,35076.0,22266.0,77778.0,33363.0,52167.0,20961.0,32280.0,45817.0,-666666666.0,31676.0,31569.0,35844.0,29150.0,13569.0,25096.0,13236.0,16702.0,39622.0,13,187
2502,30154.0,42917.0,50320.0,-666666666.0,21806.0,30230.0,36250.0,26354.0,42383.0,46667.0,40750.0,56500.0,53056.0,53611.0,-666666666.0,26635.0,27115.0,-666666666.0,24236.0,28975.0,28897.0,29015.0,6838.0,-666666666.0,5588.0,33348.0,34265.0,13,201
2503,43926.0,44881.0,44286.0,-666666666.0,33125.0,68052.0,61250.0,31846.0,63525.0,62582.0,96400.0,67949.0,59911.0,73625.0,25972.0,53772.0,62393.0,-666666666.0,39853.0,51497.0,53581.0,48385.0,15146.0,13897.0,16014.0,22688.0,53169.0,13,219
2504,38930.0,68750.0,100729.0,-666666666.0,41436.0,43217.0,44013.0,27394.0,49876.0,49419.0,57667.0,54531.0,42329.0,47688.0,31781.0,38231.0,47450.0,44615.0,27612.0,41125.0,41715.0,40468.0,13818.0,17220.0,13432.0,21746.0,50155.0,13,151
2505,34383.0,27379.0,26815.0,-666666666.0,38750.0,31334.0,35956.0,21454.0,43299.0,44722.0,33932.0,33098.0,28170.0,29674.0,25417.0,16887.0,49079.0,-666666666.0,15931.0,51190.0,50469.0,62143.0,11761.0,-666666666.0,11848.0,36186.0,50743.0,13,183
2506,28403.0,32232.0,32232.0,-666666666.0,36757.0,31149.0,26184.0,23048.0,29694.0,20380.0,35335.0,36708.0,26414.0,35192.0,2499.0,35708.0,49489.0,-666666666.0,27599.0,30190.0,30682.0,30145.0,13348.0,19227.0,11604.0,22765.0,34629.0,13,257
2507,29923.0,27132.0,27132.0,-666666666.0,26379.0,36146.0,52554.0,25577.0,51129.0,51214.0,32063.0,25727.0,53237.0,53237.0,-666666666.0,31250.0,28456.0,-666666666.0,33125.0,30136.0,43264.0,23391.0,9721.0,-666666666.0,11148.0,13388.0,33733.0,13,161
2508,25309.0,25478.0,25478.0,-666666666.0,19000.0,26389.0,30893.0,16447.0,47917.0,47917.0,-666666666.0,-666666666.0,38438.0,-666666666.0,-666666666.0,18400.0,19250.0,-666666666.0,11875.0,27917.0,43056.0,24886.0,6094.0,-666666666.0,6094.0,24688.0,29667.0,13,037
2509,30436.0,42764.0,31125.0,78365.0,31190.0,40182.0,44200.0,20819.0,36540.0,35000.0,62846.0,35980.0,41367.0,41773.0,34890.0,29775.0,56800.0,-666666666.0,19468.0,31540.0,31565.0,31528.0,14988.0,21286.0,14193.0,23665.0,50324.0,13,021
2510,30770.0,51607.0,31058.0,53659.0,22484.0,33506.0,-666666666.0,19966.0,48750.0,55474.0,-666666666.0,-666666666.0,36142.0,37073.0,-666666666.0,25086.0,26552.0,-666666666.0,20800.0,29118.0,21573.0,41212.0,15915.0,-666666666.0,16128.0,18401.0,32478.0,13,197
2511,30374.0,26667.0,26215.0,-666666666.0,21696.0,30424.0,59688.0,17895.0,42321.0,45179.0,24766.0,43056.0,24286.0,37000.0,8864.0,31023.0,51750.0,-666666666.0,20352.0,33036.0,34958.0,25950.0,14226.0,7000.0,14286.0,14583.0,50969.0,13,023
2512,28616.0,47768.0,46591.0,-666666666.0,29907.0,35541.0,26000.0,22297.0,33509.0,33385.0,33598.0,16989.0,33813.0,38510.0,23824.0,24901.0,32167.0,-666666666.0,18194.0,30617.0,35066.0,28679.0,12112.0,10735.0,12384.0,19840.0,35850.0,13,119
2513,29434.0,36875.0,36875.0,-666666666.0,36848.0,26758.0,63516.0,18650.0,50000.0,48125.0,51172.0,18750.0,42391.0,41917.0,60568.0,43250.0,36979.0,-666666666.0,55761.0,29470.0,22011.0,31486.0,8521.0,8304.0,8587.0,13071.0,37863.0,13,171
2514,27432.0,24028.0,23264.0,-666666666.0,26544.0,24466.0,53125.0,19851.0,45909.0,38661.0,59063.0,21979.0,37500.0,40227.0,-666666666.0,27828.0,33173.0,-666666666.0,17083.0,35402.0,42931.0,31602.0,10188.0,36000.0,9054.0,15417.0,35158.0,13,107
2515,30771.0,17500.0,11944.0,-666666666.0,41277.0,37329.0,40664.0,14838.0,45227.0,41708.0,47386.0,51198.0,26484.0,26641.0,18750.0,36908.0,37083.0,-666666666.0,36750.0,19219.0,16457.0,26014.0,10199.0,42625.0,10181.0,22411.0,36820.0,13,159
2516,30414.0,22895.0,22928.0,-666666666.0,35402.0,38858.0,29427.0,21131.0,37108.0,38606.0,31424.0,31091.0,33651.0,39517.0,27571.0,26396.0,40347.0,-666666666.0,21593.0,30489.0,32578.0,29011.0,12762.0,20236.0,12063.0,22870.0,40319.0,13,179
2517,32024.0,41333.0,41333.0,-666666666.0,33000.0,41141.0,38864.0,30865.0,44185.0,42880.0,69643.0,-666666666.0,31875.0,45938.0,16750.0,27557.0,29659.0,-666666666.0,14883.0,35061.0,36346.0,32200.0,15475.0,-666666666.0,15475.0,17269.0,37049.0,13,253
2518,30998.0,26780.0,47857.0,26402.0,34219.0,30750.0,-666666666.0,20192.0,29904.0,14869.0,36053.0,-666666666.0,35735.0,35882.0,-666666666.0,26798.0,29375.0,-666666666.0,25331.0,28816.0,40114.0,26926.0,31100.0,-666666666.0,29740.0,13534.0,45114.0,13,289
2519,29363.0,23920.0,22361.0,62941.0,36042.0,31809.0,52981.0,22273.0,28438.0,36250.0,-666666666.0,21250.0,23929.0,17308.0,44375.0,52813.0,77623.0,-666666666.0,21061.0,21659.0,21484.0,21867.0,13375.0,34375.0,12500.0,26938.0,33750.0,13,269
2520,29394.0,34338.0,34338.0,-666666666.0,36184.0,31394.0,31367.0,18214.0,42520.0,31140.0,82661.0,-666666666.0,60536.0,61116.0,32500.0,26544.0,30114.0,-666666666.0,25662.0,30558.0,30218.0,30802.0,12429.0,11354.0,13077.0,21020.0,32633.0,13,279
2521,28144.0,21875.0,21875.0,-666666666.0,31908.0,25788.0,43750.0,30375.0,51406.0,48571.0,85156.0,38688.0,26588.0,27297.0,17813.0,25809.0,26103.0,-666666666.0,22321.0,32473.0,28125.0,40729.0,12994.0,-666666666.0,12978.0,18333.0,36136.0,13,209
2522,36980.0,26486.0,26033.0,-666666666.0,31457.0,36696.0,31543.0,30417.0,41933.0,41064.0,51694.0,63470.0,42622.0,45955.0,36481.0,37465.0,55182.0,-666666666.0,25679.0,43351.0,44652.0,41592.0,14204.0,14755.0,14120.0,30379.0,48194.0,13,247
2523,30927.0,60185.0,60185.0,-666666666.0,43520.0,35203.0,41563.0,25238.0,36860.0,35833.0,115052.0,6324.0,-666666666.0,-666666666.0,-666666666.0,3932.0,3835.0,-666666666.0,-666666666.0,33500.0,33028.0,47612.0,2499.0,-666666666.0,2499.0,13438.0,29424.0,13,309
2524,29804.0,35399.0,35745.0,-666666666.0,27457.0,39750.0,33730.0,15099.0,43341.0,42857.0,44609.0,32409.0,37457.0,40781.0,30208.0,23854.0,33250.0,-666666666.0,20931.0,27839.0,34517.0,22487.0,13542.0,10694.0,14219.0,14493.0,43125.0,13,011
2525,23969.0,22222.0,21493.0,72083.0,25665.0,28765.0,35640.0,16221.0,27049.0,26563.0,40972.0,30200.0,35686.0,43295.0,30857.0,22224.0,33120.0,250001.0,14892.0,30851.0,30838.0,30866.0,11691.0,14154.0,11534.0,17324.0,43365.0,13,059
2526,31336.0,32226.0,32226.0,-666666666.0,29931.0,50567.0,43800.0,21695.0,45257.0,43953.0,64500.0,32042.0,45707.0,50446.0,40944.0,33507.0,56310.0,-666666666.0,22404.0,37154.0,37692.0,36934.0,18313.0,26145.0,17431.0,21278.0,49044.0,13,127
2527,37117.0,43125.0,40924.0,70000.0,42058.0,42191.0,42069.0,26774.0,40497.0,36042.0,54598.0,60673.0,47781.0,47328.0,49038.0,38950.0,50305.0,-666666666.0,24256.0,37724.0,40664.0,36081.0,14798.0,22938.0,13156.0,30189.0,43505.0,13,157
2528,38127.0,32381.0,30238.0,66818.0,30118.0,41567.0,43326.0,18576.0,43190.0,41627.0,50577.0,29145.0,45953.0,47246.0,19875.0,34440.0,43906.0,-666666666.0,21087.0,41656.0,37969.0,48105.0,16996.0,14559.0,18147.0,40571.0,49000.0,13,169
2529,29561.0,28125.0,28920.0,-666666666.0,29615.0,31130.0,41931.0,19589.0,36077.0,35229.0,39519.0,45278.0,47259.0,51338.0,31435.0,29132.0,43297.0,-666666666.0,21077.0,31947.0,34603.0,31188.0,14982.0,14466.0,15121.0,21679.0,47375.0,13,215
2530,26509.0,42279.0,53571.0,-666666666.0,48274.0,24615.0,-666666666.0,15548.0,42841.0,42841.0,-666666666.0,-666666666.0,27419.0,26815.0,-666666666.0,41667.0,-666666666.0,-666666666.0,72778.0,24696.0,26250.0,23828.0,9224.0,-666666666.0,9655.0,26875.0,28421.0,13,259
2531,29112.0,31553.0,31553.0,-666666666.0,23950.0,30557.0,34500.0,21547.0,45750.0,50054.0,28333.0,-666666666.0,81500.0,81500.0,-666666666.0,20385.0,40278.0,-666666666.0,2499.0,32054.0,29018.0,32381.0,10985.0,-666666666.0,10833.0,12159.0,40854.0,13,287
2532,25820.0,20250.0,20250.0,-666666666.0,29000.0,26851.0,32978.0,23226.0,30040.0,30847.0,21591.0,-666666666.0,41771.0,65403.0,37292.0,23095.0,25865.0,-666666666.0,20905.0,36016.0,43125.0,30250.0,9886.0,-666666666.0,9886.0,30547.0,35089.0,13,003
2533,32483.0,31346.0,30865.0,-666666666.0,65682.0,45870.0,38977.0,21516.0,50069.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35000.0,66125.0,-666666666.0,24375.0,34963.0,34138.0,47813.0,13750.0,-666666666.0,16513.0,32083.0,33906.0,13,007
2534,23382.0,41181.0,41181.0,-666666666.0,26500.0,29688.0,16250.0,18368.0,48750.0,55383.0,42727.0,37159.0,49531.0,44028.0,77649.0,16711.0,17150.0,-666666666.0,16367.0,30063.0,27353.0,30184.0,13428.0,17188.0,13295.0,23342.0,33911.0,13,043
2535,31760.0,21588.0,21588.0,-666666666.0,40721.0,40398.0,44383.0,19730.0,48977.0,42092.0,67609.0,26610.0,45082.0,45989.0,32772.0,26958.0,43029.0,-666666666.0,23968.0,33449.0,32374.0,34874.0,13748.0,10486.0,13816.0,22713.0,40978.0,13,045
2536,24773.0,35521.0,35521.0,-666666666.0,33833.0,34116.0,28819.0,19226.0,32095.0,31796.0,40417.0,32422.0,25214.0,25929.0,9801.0,15750.0,42059.0,-666666666.0,13278.0,28500.0,35675.0,22941.0,12893.0,4286.0,13007.0,12234.0,39409.0,13,081
2537,41957.0,41788.0,36607.0,55455.0,34563.0,54931.0,58169.0,28217.0,53605.0,50696.0,73663.0,61602.0,61748.0,68026.0,50314.0,56010.0,72685.0,65000.0,30475.0,41225.0,41410.0,41079.0,17962.0,21708.0,17427.0,25990.0,56838.0,13,067
2538,30229.0,20600.0,20600.0,-666666666.0,27330.0,41915.0,36765.0,29357.0,44318.0,36984.0,84327.0,14183.0,37500.0,45781.0,30526.0,32026.0,32457.0,-666666666.0,31595.0,20039.0,9326.0,32159.0,11566.0,14828.0,10790.0,25781.0,41250.0,13,083
2539,31430.0,47600.0,47600.0,-666666666.0,31058.0,37481.0,26312.0,28125.0,34821.0,32679.0,40326.0,18068.0,37969.0,48182.0,31731.0,25750.0,30994.0,-666666666.0,23828.0,31836.0,31845.0,31833.0,12222.0,7361.0,12361.0,29239.0,35080.0,13,027
2540,28137.0,25077.0,22708.0,25734.0,35990.0,31043.0,28287.0,22340.0,41696.0,41473.0,43393.0,24205.0,43000.0,62540.0,42583.0,28771.0,39010.0,-666666666.0,9345.0,28678.0,35048.0,28068.0,11667.0,30083.0,11153.0,21875.0,32788.0,13,105
2541,23531.0,18935.0,20461.0,-666666666.0,22158.0,31250.0,18250.0,3092.0,63634.0,64250.0,62865.0,-666666666.0,18333.0,18333.0,-666666666.0,28813.0,54398.0,-666666666.0,20439.0,27857.0,19388.0,28151.0,10463.0,-666666666.0,10046.0,14397.0,25076.0,13,165
2542,32258.0,53212.0,53192.0,65104.0,34022.0,38639.0,48958.0,24418.0,51250.0,46106.0,56146.0,72556.0,45000.0,43977.0,46607.0,31190.0,46474.0,-666666666.0,22530.0,32963.0,40888.0,30737.0,12018.0,12196.0,11993.0,19966.0,42063.0,13,217
2543,25021.0,19442.0,19328.0,-666666666.0,22229.0,27234.0,33244.0,23407.0,44317.0,44029.0,46563.0,27500.0,26283.0,35927.0,18584.0,28452.0,35598.0,-666666666.0,21414.0,28824.0,32655.0,26633.0,15255.0,15927.0,14533.0,16468.0,31798.0,13,071
2544,29600.0,25048.0,17813.0,48833.0,30723.0,34437.0,31398.0,21333.0,36905.0,36401.0,50549.0,46980.0,31708.0,33906.0,29247.0,25538.0,39091.0,16250.0,21165.0,32119.0,38355.0,30758.0,16670.0,18800.0,16434.0,21199.0,45625.0,13,063
2545,31327.0,25104.0,24894.0,63125.0,32338.0,31275.0,41049.0,21272.0,41532.0,40311.0,49509.0,52361.0,44850.0,46545.0,41793.0,35958.0,53132.0,54118.0,25590.0,37141.0,39618.0,35849.0,15763.0,25703.0,15364.0,24953.0,41260.0,13,139
2546,37643.0,27617.0,27539.0,-666666666.0,51356.0,40982.0,43519.0,29564.0,38647.0,34271.0,73935.0,47957.0,42129.0,44019.0,41205.0,35593.0,48364.0,51667.0,30942.0,40732.0,40079.0,41050.0,34291.0,32086.0,34597.0,27586.0,54230.0,15,009
2547,31124.0,37759.0,30000.0,43519.0,38839.0,45192.0,65691.0,8533.0,59250.0,59250.0,-666666666.0,-666666666.0,26938.0,27250.0,-666666666.0,2499.0,-666666666.0,-666666666.0,2499.0,21406.0,9922.0,24432.0,4298.0,80104.0,3904.0,30852.0,53750.0,16,071
2548,23815.0,32215.0,31867.0,-666666666.0,31799.0,27791.0,25255.0,17672.0,33846.0,33942.0,29783.0,-666666666.0,25726.0,25968.0,14605.0,16172.0,63542.0,-666666666.0,11291.0,26175.0,25486.0,26563.0,11185.0,9444.0,11259.0,13111.0,37663.0,16,045
2549,30193.0,39911.0,39911.0,-666666666.0,36597.0,40119.0,-666666666.0,19219.0,21607.0,14375.0,-666666666.0,24444.0,32059.0,71000.0,30735.0,47917.0,59688.0,-666666666.0,23750.0,25667.0,31250.0,25385.0,13750.0,13500.0,13958.0,52625.0,39188.0,16,003
2550,28231.0,28893.0,29323.0,-666666666.0,29205.0,30538.0,44107.0,17926.0,36618.0,32917.0,37813.0,26678.0,29150.0,25893.0,35833.0,26989.0,41800.0,-666666666.0,21006.0,34846.0,34018.0,35000.0,13884.0,3750.0,14174.0,18514.0,42396.0,16,053
2551,29575.0,40208.0,40417.0,22500.0,32000.0,34000.0,32813.0,20500.0,40417.0,40417.0,48750.0,22188.0,32143.0,36875.0,13438.0,27273.0,26136.0,-666666666.0,46875.0,22500.0,32115.0,20093.0,15536.0,4063.0,16786.0,26250.0,37083.0,16,061
2552,26003.0,24051.0,23704.0,37344.0,26538.0,29443.0,38542.0,21595.0,42286.0,40679.0,63083.0,19375.0,36467.0,37639.0,9464.0,24018.0,30625.0,-666666666.0,20469.0,21875.0,23807.0,21319.0,9625.0,10069.0,9500.0,19074.0,40294.0,16,073
2553,31570.0,45125.0,43580.0,63854.0,27462.0,38089.0,26783.0,21489.0,67545.0,67946.0,-666666666.0,7000.0,88388.0,88322.0,95114.0,33438.0,51116.0,-666666666.0,32786.0,32617.0,34450.0,31824.0,8607.0,5313.0,9607.0,25792.0,50909.0,16,021
2554,36938.0,46100.0,30729.0,61103.0,45761.0,77813.0,75156.0,14736.0,52500.0,42266.0,81563.0,-666666666.0,31250.0,22232.0,34000.0,22031.0,31550.0,-666666666.0,20417.0,33995.0,38357.0,23516.0,10132.0,2499.0,11118.0,16528.0,31667.0,16,029
