ISO3,year,value,lower_uncertainty,upper_uncertainty,id
MAF,2010,,,,663
MSR,2010,,,,500
MTQ,2010,0.981952726840973,0.941938877105713,1.0,474
PRI,2010,0.534804224967957,0.499831765890121,0.642509400844574,630
TCA,2010,0.979070961475372,0.918864011764526,1.0,796
TTO,2010,0.909752249717712,0.873519778251648,0.968608915805817,780
VCT,2010,,,,670
VGB,2010,,,,92
VIR,2010,,,,850
CHN,2010,0.634512424468994,0.605629444122314,0.743633985519409,156
HKG,2010,0.765227615833282,0.661811351776123,0.933105170726776,344
JPN,2010,0.882545411586761,0.856138169765472,0.915756165981293,392
KOR,2010,0.846662759780884,0.819839656352997,0.883539795875549,410
MAC,2010,,,,446
MNG,2010,0.439642816781998,0.399495035409927,0.636631309986115,496
PRK,2010,0.821362316608429,0.795717656612396,0.844891428947449,408
AFG,2010,0.764527857303619,0.718297064304352,0.901092052459717,4
BGD,2010,0.371606111526489,0.350475013256073,0.477440297603607,50
BTN,2010,0.840353906154633,0.810680985450745,0.860139131546021,64
IND,2010,0.605751931667328,0.582096993923187,0.718138515949249,356
IRN,2010,0.900582671165466,0.831622421741486,1.0,364
LKA,2010,0.676545679569244,0.652682304382324,0.724920749664307,144
MDV,2010,,,,462
NPL,2010,0.767052710056305,0.740978837013245,0.796740710735321,524
PAK,2010,0.879620671272278,0.827645659446716,0.957101047039032,586
BRN,2010,0.940939903259277,0.910848259925842,0.983060419559479,96
IDN,2010,0.73181563615799,0.711547374725342,0.763996660709381,360
KHM,2010,0.730206251144409,0.708014130592346,0.760519027709961,116
LAO,2010,0.90528815984726,0.882351458072662,0.92888879776001,418
MMR,2010,0.807256996631622,0.786740779876709,0.825012564659119,104
MYS,2010,0.788981914520264,0.775216937065125,0.824282348155975,458
PHL,2010,0.627686262130737,0.601923286914825,0.676615834236145,608
SGP,2010,0.300331205129623,0.260374903678894,0.432721644639969,702
THA,2010,0.681070268154144,0.662054836750031,0.730228185653687,764
TLS,2010,0.754801034927368,0.721732437610626,0.791379451751709,626
VNM,2010,0.711467504501343,0.687099039554596,0.740876257419586,704
KAZ,2010,0.626838386058807,0.582482099533081,0.788423180580139,398
KGZ,2010,0.735501646995544,0.690772414207458,0.865872979164124,417
TJK,2010,0.786414682865143,0.744804501533508,0.878200113773346,762
TKM,2010,0.665338933467865,0.615653216838837,0.837733805179596,795
UZB,2010,0.6961510181427,0.654401779174805,0.853987395763397,860
ARE,2010,1.0,0.966389298439026,1.0,784
ARM,2010,0.693528115749359,0.656988918781281,0.811457514762878,51
AZE,2010,0.713280498981476,0.674736380577087,0.862943828105927,31
BHR,2010,1.0,1.0,1.0,48
CYP,2010,1.0,0.994972467422485,1.0,196
GEO,2010,0.760890603065491,0.718580007553101,0.851982533931732,268
IRQ,2010,1.0,0.923590838909149,1.0,368
ISR,2010,0.937622845172882,0.854751884937286,1.0,376
JOR,2010,1.0,0.949386775493622,1.0,400
KWT,2010,1.0,0.963759005069733,1.0,414
LBN,2010,0.596551656723022,0.559237718582153,0.790057361125946,422
OMN,2010,1.0,0.975504517555237,1.0,512
PSE,2010,1.0,0.948290050029755,1.0,275
QAT,2010,1.0,0.96506279706955,1.0,634
SAU,2010,0.690360307693481,0.650161862373352,0.842857956886292,682
SYR,2010,0.593581855297089,0.557056844234467,0.796216666698456,760
TUR,2010,0.761896431446075,0.731377124786377,0.874381244182587,792
YEM,2010,0.751063346862793,0.709244012832642,0.935363948345184,887
ALB,2010,0.666834890842438,0.638210892677307,0.747377753257751,8
AND,2010,0.827793538570404,0.787609398365021,0.92279440164566,20
BIH,2010,0.69976019859314,0.670452833175659,0.766963422298431,70
ESP,2010,0.6658975481987,0.635607004165649,0.786102831363678,724
GRC,2010,0.657811760902405,0.627597451210022,0.792587339878082,300
HRV,2010,0.815111041069031,0.783703863620758,0.874143004417419,191
ITA,2010,0.63638824224472,0.602666914463043,0.762779057025909,380
MKD,2010,0.733304679393768,0.694780588150024,0.840799868106842,807
MLT,2010,0.695911288261414,0.610359728336334,0.962251543998718,470
MNE,2010,0.633832216262817,0.593967795372009,0.737346172332764,499
PRT,2010,0.757945001125336,0.730909824371338,0.842350721359253,620
SMR,2010,0.546505212783813,0.514996111392975,0.722355604171753,674
SRB,2010,0.605883002281189,0.570631980895996,0.750186264514923,688
SVN,2010,0.798482060432434,0.75852507352829,0.860731482505798,705
BGR,2010,0.726798534393311,0.68800288438797,0.841734647750854,100
BLR,2010,0.763571739196777,0.736723124980927,0.844894707202911,112
CZE,2010,0.61229008436203,0.576059818267822,0.75805652141571,203
HUN,2010,0.578632533550262,0.546403706073761,0.729999780654907,348
MDA,2010,0.505547344684601,0.480194896459579,0.662483870983124,498
POL,2010,0.698171138763428,0.663341224193573,0.815611064434052,616
ROU,2010,0.609481990337372,0.584706962108612,0.736303389072418,642
RUS,2010,0.881718218326569,0.867122650146484,0.905085325241089,643
SVK,2010,0.675771832466125,0.645580172538757,0.763819456100464,703
UKR,2010,0.581691563129425,0.55690860748291,0.716394007205963,804
GGY,2010,,,,831
JEY,2010,,,,832
ALA,2010,0.934373140335083,0.899915397167206,1.0,248
DNK,2010,0.453926056623459,0.426269590854645,0.618760347366333,208
EST,2010,0.87871253490448,0.844807386398315,0.946929395198822,233
FIN,2010,0.959034442901611,0.919095098972321,0.982287228107452,246
FRO,2010,0.597357988357544,0.565632283687592,0.801514565944672,234
GBR,2010,0.419165283441544,0.388764381408691,0.596839308738708,826
IMN,2010,0.548906862735748,0.499381542205811,0.854409694671631,833
IRL,2010,0.425106674432755,0.399450570344925,0.56770271062851,372
ISL,2010,0.826005280017853,0.792535603046417,0.865973055362701,352
LTU,2010,0.694119572639465,0.662916004657745,0.789008796215057,440
LVA,2010,0.862397253513336,0.839455604553223,0.901275157928467,428
NOR,2010,0.95179146528244,0.922180533409119,0.965008437633514,578
SJM,2010,0.868474900722504,0.842898428440094,0.89345782995224,744
SWE,2010,0.943167984485626,0.897159218788147,0.960651636123657,752
AUT,2010,0.721339404582977,0.684285998344421,0.809644877910614,40
BEL,2010,0.635179936885834,0.593576967716217,0.786799848079681,56
CHE,2010,0.640877723693848,0.594535529613495,0.754846751689911,756
DEU,2010,0.680931508541107,0.639367997646332,0.8162721991539,276
FRA,2010,0.616615414619446,0.58244377374649,0.752203643321991,250
LIE,2010,0.661760747432709,0.61505401134491,0.761038184165955,438
LUX,2010,0.536707997322083,0.494944870471954,0.667332649230957,442
NLD,2010,0.591717660427094,0.552798807621002,0.759210586547852,528
ATA,2010,,,,10
DZA,2011,0.965935528278351,,,12
EGY,2011,1.0,,,818
ESH,2011,0.915516495704651,,,732
LBY,2011,0.991358578205109,,,434
MAR,2011,0.752621233463287,,,504
SDN,2011,0.714737296104431,,,729
TUN,2011,0.702686607837677,,,788
BEN,2011,0.89592182636261,,,204
BFA,2011,0.858959555625916,,,854
CIV,2011,0.565925478935242,,,384
CPV,2011,0.980263710021973,,,132
GHA,2011,0.57570207118988,,,288
GIN,2011,0.580504775047302,,,324
GMB,2011,0.68588525056839,,,270
GNB,2011,0.631506860256195,,,624
LBR,2011,0.750511527061462,,,430
MLI,2011,0.871441721916199,,,466
MRT,2011,0.882132649421692,,,478
NER,2011,0.845449268817902,,,562
NGA,2011,0.494840711355209,,,566
SEN,2011,0.819680392742157,,,686
SHN,2011,,,,654
SLE,2011,0.579319655895233,,,694
TGO,2011,0.607343792915344,,,768
ATF,2011,,,,260
BDI,2011,0.492898464202881,,,108
COM,2011,0.675037562847137,,,174
DJI,2011,0.73552942276001,,,262
ERI,2011,0.751091361045837,,,232
ETH,2011,0.828813195228577,,,231
IOT,2011,,,,86
KEN,2011,0.718584418296814,,,404
MDG,2011,0.580552816390991,,,450
MOZ,2011,0.675758481025696,,,508
MUS,2011,0.507288455963135,,,480
MWI,2011,0.691981911659241,,,454
MYT,2011,1.0,,,175
REU,2011,0.927955806255341,,,638
RWA,2011,0.491206526756287,,,646
SOM,2011,0.721063494682312,,,706
SSD,2011,0.633457899093628,,,728
SYC,2011,,,,690
TZA,2011,0.81584358215332,,,834
UGA,2011,0.575915515422821,,,800
ZMB,2011,0.88979583978653,,,894
ZWE,2011,0.863978803157806,,,716
AGO,2011,0.766962051391602,,,24
CAF,2011,0.948056042194366,,,140
CMR,2011,0.859044432640076,,,120
COD,2011,0.939898729324341,,,180
COG,2011,0.747849404811859,,,178
GAB,2011,0.841075897216797,,,266
GNQ,2011,0.907925963401794,,,226
STP,2011,0.852926552295685,,,678
TCD,2011,0.79270339012146,,,148
BWA,2011,0.825001657009125,,,72
LSO,2011,0.552912890911102,,,426
NAM,2011,0.770029306411743,,,516
SWZ,2011,0.625414133071899,,,748
ZAF,2011,0.598466575145721,,,710
AUS,2011,0.693440496921539,,,36
CXR,2011,,,,162
HMD,2011,,,,334
NFK,2011,,,,574
NZL,2011,0.602387130260468,,,554
FJI,2011,0.841951787471771,,,242
NCL,2011,0.862775504589081,,,540
PNG,2011,0.979744851589203,,,598
SLB,2011,0.960160076618195,,,90
VUT,2011,0.943291306495667,,,548
FSM,2011,,,,583
GUM,2011,,,,316
KIR,2011,,,,296
MHL,2011,,,,584
MNP,2011,,,,580
NRU,2011,,,,520
PLW,2011,,,,585
UMI,2011,,,,581
ASM,2011,,,,16
COK,2011,,,,184
NIU,2011,,,,570
PCN,2011,,,,612
PYF,2011,,,,258
TON,2011,,,,776
WLF,2011,,,,876
WSM,2011,0.981107532978058,,,882
BMU,2011,,,,60
CAN,2011,0.90840208530426,,,124
GRL,2011,0.911522388458252,,,304
SPM,2011,0.963741302490234,,,666
USA,2011,0.689221143722534,,,840
ARG,2011,0.723645925521851,,,32
BOL,2011,0.808160066604614,,,68
BRA,2011,0.769985854625702,,,76
BVT,2011,,,,74
CHL,2011,0.88271689414978,,,152
COL,2011,0.722319722175598,,,170
ECU,2011,0.802964150905609,,,218
FLK,2011,0.950569152832031,,,238
GUF,2011,0.993385195732117,,,254
GUY,2011,0.940661370754242,,,328
PER,2011,0.90893280506134,,,604
PRY,2011,0.673129916191101,,,600
SGS,2011,,,,239
SUR,2011,0.992776930332184,,,740
URY,2011,0.335196942090988,,,858
VEN,2011,0.86292177438736,,,862
BLZ,2011,0.914096891880035,,,84
CRI,2011,0.662227272987366,,,188
GTM,2011,0.622824013233185,,,320
HND,2011,0.723231673240662,,,340
MEX,2011,0.739372432231903,,,484
NIC,2011,0.627267420291901,,,558
PAN,2011,0.774478197097778,,,591
SLV,2011,0.376478165388107,,,222
ABW,2011,,,,533
AIA,2011,,,,660
ATG,2011,0.995579302310944,,,28
BES,2011,0.968919217586517,,,535
BHS,2011,0.939217090606689,,,44
BRB,2011,0.920268595218658,,,52
CUB,2011,0.577362239360809,,,192
CUW,2011,0.948117196559906,,,531
CYM,2011,,,,136
DMA,2011,0.91174978017807,,,212
DOM,2011,0.623772799968719,,,214
GLP,2011,0.924283385276794,,,312
GRD,2011,0.932016134262085,,,308
HTI,2011,0.455000996589661,,,332
JAM,2011,0.697517573833466,,,388
KNA,2011,0.972628355026245,,,659
LCA,2011,,,,662
MAF,2011,,,,663
MSR,2011,,,,500
MTQ,2011,0.976197242736816,,,474
PRI,2011,0.5336092710495,,,630
TCA,2011,0.97898405790329,,,796
TTO,2011,0.910319983959198,,,780
VCT,2011,,,,670
VGB,2011,,,,92
VIR,2011,,,,850
CHN,2011,0.634362041950226,,,156
HKG,2011,0.762735843658447,,,344
JPN,2011,0.883384108543396,,,392
KOR,2011,0.847638249397278,,,410
MAC,2011,,,,446
MNG,2011,0.487746298313141,,,496
PRK,2011,0.822604775428772,,,408
AFG,2011,0.76486337184906,,,4
BGD,2011,0.375244200229645,,,50
BTN,2011,0.839977979660034,,,64
IND,2011,0.605329632759094,,,356
IRN,2011,0.899835109710693,,,364
LKA,2011,0.665462076663971,,,144
MDV,2011,,,,462
NPL,2011,0.765922546386719,,,524
PAK,2011,0.872334778308868,,,586
BRN,2011,0.940269112586975,,,96
IDN,2011,0.72833240032196,,,360
KHM,2011,0.729940354824066,,,116
LAO,2011,0.902523577213287,,,418
MMR,2011,0.806525826454163,,,104
MYS,2011,0.785695970058441,,,458
PHL,2011,0.626336753368378,,,608
SGP,2011,0.327918410301208,,,702
THA,2011,0.680310606956482,,,764
TLS,2011,0.752017974853516,,,626
VNM,2011,0.70993047952652,,,704
KAZ,2011,0.625381469726562,,,398
KGZ,2011,0.73544305562973,,,417
TJK,2011,0.785711944103241,,,762
TKM,2011,0.666667461395264,,,795
UZB,2011,0.696588218212128,,,860
ARE,2011,1.0,,,784
ARM,2011,0.698601543903351,,,51
AZE,2011,0.712901413440704,,,31
BHR,2011,1.0,,,48
CYP,2011,1.0,,,196
GEO,2011,0.762215256690979,,,268
IRQ,2011,1.0,,,368
ISR,2011,0.934748470783234,,,376
JOR,2011,1.0,,,400
KWT,2011,1.0,,,414
LBN,2011,0.589817643165588,,,422
OMN,2011,1.0,,,512
PSE,2011,1.0,,,275
QAT,2011,1.0,,,634
SAU,2011,0.690256476402283,,,682
SYR,2011,0.593742609024048,,,760
TUR,2011,0.768235206604004,,,792
YEM,2011,0.753484189510345,,,887
ALB,2011,0.666962921619415,,,8
AND,2011,0.827659666538239,,,20
BIH,2011,0.699346125125885,,,70
ESP,2011,0.671482264995575,,,724
GRC,2011,0.657465815544128,,,300
HRV,2011,0.816532015800476,,,191
ITA,2011,0.646504461765289,,,380
MKD,2011,0.733589351177216,,,807
MLT,2011,0.69582736492157,,,470
MNE,2011,0.63345992565155,,,499
PRT,2011,0.76093190908432,,,620
SMR,2011,0.561157643795013,,,674
SRB,2011,0.605275869369507,,,688
SVN,2011,0.805416226387024,,,705
BGR,2011,0.724581241607666,,,100
BLR,2011,0.763931691646576,,,112
CZE,2011,0.612789690494537,,,203
HUN,2011,0.57942795753479,,,348
MDA,2011,0.506162464618683,,,498
POL,2011,0.694046258926392,,,616
ROU,2011,0.613204479217529,,,642
RUS,2011,0.881212711334229,,,643
SVK,2011,0.677369892597198,,,703
UKR,2011,0.581413745880127,,,804
GGY,2011,,,,831
JEY,2011,,,,832
ALA,2011,0.934636056423187,,,248
DNK,2011,0.443251311779022,,,208
EST,2011,0.87989330291748,,,233
FIN,2011,0.959243476390839,,,246
FRO,2011,0.597229063510895,,,234
GBR,2011,0.419866800308228,,,826
IMN,2011,0.551969826221466,,,833
IRL,2011,0.425497710704803,,,372
ISL,2011,0.826043605804443,,,352
LTU,2011,0.68966817855835,,,440
LVA,2011,0.861587703227997,,,428
NOR,2011,0.951800167560577,,,578
SJM,2011,0.868474006652832,,,744
SWE,2011,0.944839000701904,,,752
AUT,2011,0.721503019332886,,,40
BEL,2011,0.637298345565796,,,56
CHE,2011,0.641256093978882,,,756
DEU,2011,0.68039333820343,,,276
FRA,2011,0.617727994918823,,,250
LIE,2011,0.666565537452698,,,438
LUX,2011,0.535095870494843,,,442
NLD,2011,0.593866109848022,,,528
ATA,2011,,,,10
DZA,2012,0.966128945350647,,,12
EGY,2012,1.0,,,818
ESH,2012,0.915524184703827,,,732
LBY,2012,0.991176903247833,,,434
MAR,2012,0.749324142932892,,,504
SDN,2012,0.703766524791718,,,729
TUN,2012,0.701866745948792,,,788
BEN,2012,0.887697517871857,,,204
BFA,2012,0.852847456932068,,,854
CIV,2012,0.565317511558533,,,384
CPV,2012,0.979663133621216,,,132
GHA,2012,0.575416088104248,,,288
GIN,2012,0.577666699886322,,,324
GMB,2012,0.687942326068878,,,270
GNB,2012,0.630500614643097,,,624
LBR,2012,0.749775171279907,,,430
MLI,2012,0.871249198913574,,,466
MRT,2012,0.882254540920258,,,478
NER,2012,0.844066619873047,,,562
NGA,2012,0.488208413124084,,,566
SEN,2012,0.820178329944611,,,686
SHN,2012,,,,654
SLE,2012,0.573858261108398,,,694
TGO,2012,0.592230021953583,,,768
ATF,2012,,,,260
BDI,2012,0.482496738433838,,,108
COM,2012,0.668525993824005,,,174
DJI,2012,0.735183000564575,,,262
ERI,2012,0.751469314098358,,,232
ETH,2012,0.825891971588135,,,231
IOT,2012,,,,86
KEN,2012,0.716541707515717,,,404
MDG,2012,0.580173373222351,,,450
MOZ,2012,0.675127029418945,,,508
MUS,2012,0.507202923297882,,,480
MWI,2012,0.684775590896606,,,454
MYT,2012,1.0,,,175
REU,2012,0.928183853626251,,,638
RWA,2012,0.485498696565628,,,646
SOM,2012,0.72166109085083,,,706
SSD,2012,0.626449108123779,,,728
SYC,2012,,,,690
TZA,2012,0.803478538990021,,,834
UGA,2012,0.573946058750153,,,800
ZMB,2012,0.888656198978424,,,894
ZWE,2012,0.864702761173248,,,716
AGO,2012,0.766197025775909,,,24
CAF,2012,0.948307037353516,,,140
CMR,2012,0.85908430814743,,,120
COD,2012,0.940015852451324,,,180
COG,2012,0.748019933700562,,,178
GAB,2012,0.841250777244568,,,266
GNQ,2012,0.908302485942841,,,226
STP,2012,0.8487309217453,,,678
TCD,2012,0.792908787727356,,,148
BWA,2012,0.825247883796692,,,72
LSO,2012,0.557726919651031,,,426
NAM,2012,0.769966661930084,,,516
SWZ,2012,0.625533938407898,,,748
ZAF,2012,0.599021971225739,,,710
AUS,2012,0.694918692111969,,,36
CXR,2012,,,,162
HMD,2012,,,,334
NFK,2012,,,,574
NZL,2012,0.603472113609314,,,554
FJI,2012,0.841413021087646,,,242
NCL,2012,0.863823533058167,,,540
PNG,2012,0.979862213134766,,,598
SLB,2012,0.959954380989075,,,90
VUT,2012,0.943470060825348,,,548
FSM,2012,,,,583
GUM,2012,,,,316
KIR,2012,,,,296
MHL,2012,,,,584
MNP,2012,,,,580
NRU,2012,,,,520
PLW,2012,,,,585
UMI,2012,,,,581
ASM,2012,,,,16
COK,2012,,,,184
NIU,2012,,,,570
PCN,2012,,,,612
PYF,2012,,,,258
TON,2012,,,,776
WLF,2012,,,,876
WSM,2012,0.980932474136353,,,882
BMU,2012,,,,60
CAN,2012,0.90678334236145,,,124
GRL,2012,0.911522090435028,,,304
SPM,2012,0.963357508182526,,,666
USA,2012,0.687221765518188,,,840
ARG,2012,0.72132420539856,,,32
BOL,2012,0.80633944272995,,,68
BRA,2012,0.769350051879883,,,76
BVT,2012,,,,74
CHL,2012,0.881622791290283,,,152
COL,2012,0.718225717544556,,,170
ECU,2012,0.799799740314484,,,218
FLK,2012,0.95056676864624,,,238
GUF,2012,0.993167519569397,,,254
GUY,2012,0.940581083297729,,,328
PER,2012,0.907399296760559,,,604
PRY,2012,0.671085298061371,,,600
SGS,2012,,,,239
SUR,2012,0.992784380912781,,,740
URY,2012,0.334874957799911,,,858
VEN,2012,0.862753629684448,,,862
BLZ,2012,0.913213849067688,,,84
CRI,2012,0.662440061569214,,,188
GTM,2012,0.620948731899261,,,320
HND,2012,0.722831666469574,,,340
MEX,2012,0.738874077796936,,,484
NIC,2012,0.626931846141815,,,558
PAN,2012,0.774432837963104,,,591
SLV,2012,0.372114211320877,,,222
ABW,2012,,,,533
AIA,2012,,,,660
ATG,2012,0.995735883712769,,,28
BES,2012,0.970030009746552,,,535
BHS,2012,0.93957108259201,,,44
BRB,2012,0.919234693050385,,,52
CUB,2012,0.5814009308815,,,192
CUW,2012,0.947382688522339,,,531
CYM,2012,,,,136
DMA,2012,0.911842465400696,,,212
DOM,2012,0.622117578983307,,,214
GLP,2012,0.917262315750122,,,312
GRD,2012,0.932346343994141,,,308
HTI,2012,0.464273631572723,,,332
JAM,2012,0.6971794962883,,,388
KNA,2012,0.973409950733185,,,659
LCA,2012,,,,662
MAF,2012,,,,663
MSR,2012,,,,500
MTQ,2012,0.96514767408371,,,474
PRI,2012,0.532512009143829,,,630
TCA,2012,0.978897213935852,,,796
TTO,2012,0.910883069038391,,,780
VCT,2012,,,,670
VGB,2012,,,,92
VIR,2012,,,,850
CHN,2012,0.634151875972748,,,156
HKG,2012,0.760262489318848,,,344
JPN,2012,0.883938848972321,,,392
KOR,2012,0.844011247158051,,,410
MAC,2012,,,,446
MNG,2012,0.488156288862228,,,496
PRK,2012,0.821869313716888,,,408
AFG,2012,0.765188217163086,,,4
BGD,2012,0.375228524208069,,,50
BTN,2012,0.839573442935944,,,64
IND,2012,0.606115341186523,,,356
IRN,2012,0.899032771587372,,,364
LKA,2012,0.667816400527954,,,144
MDV,2012,,,,462
NPL,2012,0.765065371990204,,,524
PAK,2012,0.872965395450592,,,586
BRN,2012,0.939727544784546,,,96
IDN,2012,0.727773725986481,,,360
KHM,2012,0.726197183132172,,,116
LAO,2012,0.900992512702942,,,418
MMR,2012,0.805718064308167,,,104
MYS,2012,0.782856464385986,,,458
PHL,2012,0.622161865234375,,,608
SGP,2012,0.344285428524017,,,702
THA,2012,0.669847667217255,,,764
TLS,2012,0.745517075061798,,,626
VNM,2012,0.708045661449432,,,704
KAZ,2012,0.627109944820404,,,398
KGZ,2012,0.735793590545654,,,417
TJK,2012,0.784308612346649,,,762
TKM,2012,0.666494369506836,,,795
UZB,2012,0.69542795419693,,,860
ARE,2012,1.0,,,784
ARM,2012,0.700467467308044,,,51
AZE,2012,0.712199449539185,,,31
BHR,2012,1.0,,,48
CYP,2012,1.0,,,196
GEO,2012,0.762365877628326,,,268
IRQ,2012,1.0,,,368
ISR,2012,0.92988532781601,,,376
JOR,2012,1.0,,,400
KWT,2012,1.0,,,414
LBN,2012,0.527049660682678,,,422
OMN,2012,1.0,,,512
PSE,2012,1.0,,,275
QAT,2012,1.0,,,634
SAU,2012,0.690120041370392,,,682
SYR,2012,0.593301296234131,,,760
TUR,2012,0.766094446182251,,,792
YEM,2012,0.752348184585571,,,887
ALB,2012,0.666697204113007,,,8
AND,2012,0.829916536808014,,,20
BIH,2012,0.698528170585632,,,70
ESP,2012,0.674960434436798,,,724
GRC,2012,0.657111585140228,,,300
HRV,2012,0.815910518169403,,,191
ITA,2012,0.646705090999603,,,380
MKD,2012,0.70389312505722,,,807
MLT,2012,0.69611006975174,,,470
MNE,2012,0.634269535541534,,,499
PRT,2012,0.760823726654053,,,620
SMR,2012,0.562251389026642,,,674
SRB,2012,0.606815218925476,,,688
SVN,2012,0.79846066236496,,,705
BGR,2012,0.722194015979767,,,100
BLR,2012,0.76552540063858,,,112
CZE,2012,0.613425195217133,,,203
HUN,2012,0.579747140407562,,,348
MDA,2012,0.50670599937439,,,498
POL,2012,0.698515117168427,,,616
ROU,2012,0.618292689323425,,,642
RUS,2012,0.881400465965271,,,643
SVK,2012,0.677667021751404,,,703
UKR,2012,0.581211447715759,,,804
GGY,2012,,,,831
JEY,2012,,,,832
ALA,2012,0.93485814332962,,,248
DNK,2012,0.452948838472366,,,208
EST,2012,0.878769814968109,,,233
FIN,2012,0.959389626979828,,,246
FRO,2012,0.597100555896759,,,234
GBR,2012,0.418579399585724,,,826
IMN,2012,0.554669499397278,,,833
IRL,2012,0.425847917795181,,,372
ISL,2012,0.826080501079559,,,352
LTU,2012,0.6845543384552,,,440
LVA,2012,0.859036326408386,,,428
NOR,2012,0.951871991157532,,,578
SJM,2012,0.86847323179245,,,744
SWE,2012,0.9464390873909,,,752
AUT,2012,0.722662448883057,,,40
BEL,2012,0.642101883888245,,,56
CHE,2012,0.641958832740784,,,756
DEU,2012,0.681620597839355,,,276
FRA,2012,0.618281483650208,,,250
LIE,2012,0.667297303676605,,,438
LUX,2012,0.532843589782715,,,442
NLD,2012,0.596339404582977,,,528
ATA,2012,,,,10
DZA,2013,0.966442704200745,,,12
EGY,2013,1.0,,,818
ESH,2013,0.915432631969452,,,732
LBY,2013,0.990988492965698,,,434
MAR,2013,0.749398112297058,,,504
SDN,2013,0.704807341098785,,,729
TUN,2013,0.697832822799683,,,788
BEN,2013,0.884904265403748,,,204
BFA,2013,0.856748819351196,,,854
CIV,2013,0.562591135501862,,,384
CPV,2013,0.987208366394043,,,132
GHA,2013,0.572906970977783,,,288
GIN,2013,0.576570808887482,,,324
GMB,2013,0.683567762374878,,,270
GNB,2013,0.62971830368042,,,624
LBR,2013,0.74769651889801,,,430
MLI,2013,0.86966347694397,,,466
MRT,2013,0.882378339767456,,,478
NER,2013,0.842904210090637,,,562
NGA,2013,0.485882014036179,,,566
SEN,2013,0.822159767150879,,,686
SHN,2013,,,,654
SLE,2013,0.551986932754517,,,694
TGO,2013,0.584297001361847,,,768
ATF,2013,,,,260
BDI,2013,0.475559771060944,,,108
COM,2013,0.657161593437195,,,174
DJI,2013,0.732936143875122,,,262
ERI,2013,0.746921181678772,,,232
ETH,2013,0.82016921043396,,,231
IOT,2013,,,,86
KEN,2013,0.713881611824036,,,404
MDG,2013,0.577214658260345,,,450
MOZ,2013,0.671657919883728,,,508
MUS,2013,0.507071793079376,,,480
MWI,2013,0.681751251220703,,,454
MYT,2013,1.0,,,175
REU,2013,0.929527997970581,,,638
RWA,2013,0.500136494636536,,,646
SOM,2013,0.721781849861145,,,706
SSD,2013,0.627091288566589,,,728
SYC,2013,,,,690
TZA,2013,0.795511603355408,,,834
UGA,2013,0.569555044174194,,,800
ZMB,2013,0.887715876102448,,,894
ZWE,2013,0.863490998744965,,,716
AGO,2013,0.764369666576385,,,24
CAF,2013,0.948812246322632,,,140
CMR,2013,0.856081545352936,,,120
COD,2013,0.939844369888306,,,180
COG,2013,0.747938752174377,,,178
GAB,2013,0.839543104171753,,,266
GNQ,2013,0.910402834415436,,,226
STP,2013,0.855826258659363,,,678
TCD,2013,0.79203587770462,,,148
BWA,2013,0.824874460697174,,,72
LSO,2013,0.561375081539154,,,426
NAM,2013,0.769861817359924,,,516
SWZ,2013,0.626543164253235,,,748
ZAF,2013,0.605122685432434,,,710
AUS,2013,0.696377575397491,,,36
CXR,2013,,,,162
HMD,2013,,,,334
NFK,2013,,,,574
NZL,2013,0.602401375770569,,,554
FJI,2013,0.8405841588974,,,242
NCL,2013,0.865350723266602,,,540
PNG,2013,0.979433298110962,,,598
SLB,2013,0.95711749792099,,,90
VUT,2013,0.943126976490021,,,548
FSM,2013,,,,583
GUM,2013,,,,316
KIR,2013,,,,296
MHL,2013,,,,584
MNP,2013,,,,580
NRU,2013,,,,520
PLW,2013,,,,585
UMI,2013,,,,581
ASM,2013,,,,16
COK,2013,,,,184
NIU,2013,,,,570
PCN,2013,,,,612
PYF,2013,,,,258
TON,2013,,,,776
WLF,2013,,,,876
WSM,2013,0.979982197284698,,,882
BMU,2013,,,,60
CAN,2013,0.907785058021545,,,124
GRL,2013,0.911567091941833,,,304
SPM,2013,1.0,,,666
USA,2013,0.691076457500458,,,840
ARG,2013,0.715945065021515,,,32
BOL,2013,0.805680274963379,,,68
BRA,2013,0.765368223190308,,,76
BVT,2013,,,,74
CHL,2013,0.880749106407166,,,152
COL,2013,0.720049023628235,,,170
ECU,2013,0.800337970256805,,,218
FLK,2013,0.950571894645691,,,238
GUF,2013,0.992608368396759,,,254
GUY,2013,0.940438568592072,,,328
PER,2013,0.904654860496521,,,604
PRY,2013,0.667368710041046,,,600
SGS,2013,,,,239
SUR,2013,0.992558300495148,,,740
URY,2013,0.332542479038239,,,858
VEN,2013,0.862483620643616,,,862
BLZ,2013,0.909303784370422,,,84
CRI,2013,0.657485008239746,,,188
GTM,2013,0.616210639476776,,,320
HND,2013,0.72127228975296,,,340
MEX,2013,0.740009427070618,,,484
NIC,2013,0.63054621219635,,,558
PAN,2013,0.772504806518555,,,591
SLV,2013,0.372934520244598,,,222
ABW,2013,,,,533
AIA,2013,,,,660
ATG,2013,1.0,,,28
BES,2013,0.975547850131989,,,535
BHS,2013,0.939207494258881,,,44
BRB,2013,0.928522646427155,,,52
CUB,2013,0.579835772514343,,,192
CUW,2013,0.946631133556366,,,531
CYM,2013,,,,136
DMA,2013,0.90590626001358,,,212
DOM,2013,0.620135307312012,,,214
GLP,2013,0.917974829673767,,,312
GRD,2013,0.935835242271423,,,308
HTI,2013,0.455877840518951,,,332
