ISO3,year,total
HND,1976,5.11692149
HND,1977,4.981064684
HND,1978,4.875616521
HND,1979,4.718290245
HND,1980,4.564310181
HND,1981,4.441045822
HND,1982,4.310016334
HND,1983,4.197778433
HND,1984,4.072701626
HND,1985,3.938904841
HND,1986,3.833418734
HND,1987,3.726908542
HND,1988,3.640574097
HND,1989,3.575731109
HND,1990,3.528665929
HND,1991,3.362571975
HND,1992,3.24171179
HND,1993,3.139335723
HND,1994,3.027577769
HND,1995,2.900140584
HND,1996,2.82889921
HND,1997,2.748497062
HND,1998,2.634149202
HND,1999,2.474926492
HND,2000,2.438146457
HND,2001,2.365607079
HND,2002,2.31092936
HND,2003,2.271169443
HND,2004,2.218286513
HND,2005,2.154158156
HND,2006,2.089738758
HND,2007,2.064041128
HND,2008,2.004164428
HND,2009,1.96619514
HND,2010,1.917140256
HND,2011,1.871756974
HND,2012,1.846167794
HND,2013,1.776768879
HND,2014,1.729550008
HUN,1961,1.527011999
HUN,1962,1.574978709
HUN,1963,1.549987754
HUN,1964,1.575900158
HUN,1965,1.641927426
HUN,1966,1.67047169
HUN,1967,1.72110621
HUN,1968,1.738596711
HUN,1969,1.913693894
HUN,1970,1.660093873
HUN,1971,1.881479911
HUN,1972,1.953594429
HUN,1973,2.029073678
HUN,1974,2.132714121
HUN,1975,2.052846931
HUN,1976,2.013460758
HUN,1977,2.134936218
HUN,1978,2.17979674
HUN,1979,1.986718106
HUN,1980,2.308746154
HUN,1981,2.167680906
HUN,1982,2.378789107
HUN,1983,2.374945043
HUN,1984,2.590456444
HUN,1985,2.515875264
HUN,1986,2.49537836
HUN,1987,2.527202467
HUN,1988,2.684983309
HUN,1989,2.674132237
HUN,1990,2.414884606
HUN,1991,2.707442425
HUN,1992,2.07287378
HUN,1993,1.902912611
HUN,1994,2.271885884
HUN,1995,2.230169952
HUN,1996,2.195208673
HUN,1997,2.394108386
HUN,1998,2.376420416
HUN,1999,2.17631731
HUN,2000,2.009234331
HUN,2001,2.552103215
HUN,2002,2.243775348
HUN,2003,2.009654964
HUN,2004,2.846323187
HUN,2005,2.659072485
HUN,2006,2.529029623
HUN,2007,2.200786088
HUN,2008,2.824129847
HUN,2009,2.456144599
HUN,2010,2.25668473
HUN,2011,2.378324528
HUN,2012,2.170443405
HUN,2013,2.423669854
HUN,2014,2.682628928
HRV,1992,2.449681434
HRV,1993,2.580881754
HRV,1994,2.550345371
HRV,1995,2.625528557
HRV,1996,2.609228875
HRV,1997,2.709259142
HRV,1998,2.829552469
HRV,1999,2.758449721
HRV,2000,2.671688024
HRV,2001,2.780962181
HRV,2002,2.870582206
HRV,2003,2.594423868
HRV,2004,2.795300669
HRV,2005,2.77525335
HRV,2006,2.845953506
HRV,2007,2.75978573
HRV,2008,3.031735129
HRV,2009,2.990495557
HRV,2010,2.88331559
HRV,2011,2.866178098
HRV,2012,2.853738324
HRV,2013,3.074157307
HRV,2014,2.993728654
IND,1961,0.486459491
IND,1962,0.480871791
IND,1963,0.468593425
IND,1964,0.465195769
IND,1965,0.438280548
IND,1966,0.43091985
IND,1967,0.455073607
IND,1968,0.463856816
IND,1969,0.468998556
IND,1970,0.485886448
IND,1971,0.481477478
IND,1972,0.449907352
IND,1973,0.468269819
IND,1974,0.426481767
IND,1975,0.45897306
IND,1976,0.449914086
IND,1977,0.459333864
IND,1978,0.46580256
IND,1979,0.43669367
IND,1980,0.4247383
IND,1981,0.443228358
IND,1982,0.428786717
IND,1983,0.454418958
IND,1984,0.452714214
IND,1985,0.445236651
IND,1986,0.437510933
IND,1987,0.423654456
IND,1988,0.444978617
IND,1989,0.475834424
IND,1990,0.458691329
IND,1991,0.454275586
IND,1992,0.461100466
IND,1993,0.454575152
IND,1994,0.462600808
IND,1995,0.454556128
IND,1996,0.460557005
IND,1997,0.455442472
IND,1998,0.457690095
IND,1999,0.461115562
IND,2000,0.445392927
IND,2001,0.440761892
IND,2002,0.400371088
IND,2003,0.429946845
IND,2004,0.420517343
IND,2005,0.419492448
IND,2006,0.423965834
IND,2007,0.451435965
IND,2008,0.436256779
IND,2009,0.416726139
IND,2010,0.451089273
IND,2011,0.455911736
IND,2012,0.443854571
IND,2013,0.452765115
IND,2014,0.452173533
IDN,1961,2.748137463
IDN,1962,2.697468
IDN,1963,2.588166098
IDN,1964,2.540422407
IDN,1965,2.46732305
IDN,1966,2.421736217
IDN,1967,2.338609043
IDN,1968,2.315336144
IDN,1969,2.249346534
IDN,1970,2.207470794
IDN,1971,2.162427864
IDN,1972,2.100254321
IDN,1973,2.070436454
IDN,1974,2.026316009
IDN,1975,1.960395984
IDN,1976,1.923439058
IDN,1977,1.875379517
IDN,1978,1.859380235
IDN,1979,1.825836468
IDN,1980,1.791560803
IDN,1981,1.764496568
IDN,1982,1.717642025
IDN,1983,1.695194886
IDN,1984,1.683624758
IDN,1985,1.649341308
IDN,1986,1.635271822
IDN,1987,1.61178253
IDN,1988,1.583315901
IDN,1989,1.580669849
IDN,1990,1.578708273
IDN,1991,1.529251625
IDN,1992,1.543419403
IDN,1993,1.510167468
IDN,1994,1.477432634
IDN,1995,1.459904967
IDN,1996,1.440181177
IDN,1997,1.399109511
IDN,1998,1.398749169
IDN,1999,1.37310733
IDN,2000,1.353429994
IDN,2001,1.343229005
IDN,2002,1.345525962
IDN,2003,1.328233023
IDN,2004,1.340091206
IDN,2005,1.32826727
IDN,2006,1.310668884
IDN,2007,1.304378001
IDN,2008,1.320295436
IDN,2009,1.325692863
IDN,2010,1.319371042
IDN,2011,1.276465282
IDN,2012,1.279802163
IDN,2013,1.275102831
IDN,2014,1.271045152
IRN,1961,1.619942995
IRN,1962,1.563241811
IRN,1963,1.511083895
IRN,1964,1.471803452
IRN,1965,1.51856885
IRN,1966,1.51993727
IRN,1967,1.454817345
IRN,1968,1.453869745
IRN,1969,1.415789514
IRN,1970,1.384780212
IRN,1971,1.307592687
IRN,1972,1.332673273
IRN,1973,1.295525702
IRN,1974,1.267310375
IRN,1975,1.295332628
IRN,1976,1.275204177
IRN,1977,1.212486055
IRN,1978,1.180353295
IRN,1979,1.151223372
IRN,1980,1.107707935
IRN,1981,1.105491233
IRN,1982,1.108511083
IRN,1983,1.031296971
IRN,1984,1.015383749
IRN,1985,1.01308613
IRN,1986,1.016142298
IRN,1987,0.986535695
IRN,1988,0.929668276
IRN,1989,0.871300107
IRN,1990,0.94279316
IRN,1991,0.946396823
IRN,1992,0.996893398
IRN,1993,0.997957196
IRN,1994,1.01162075
IRN,1995,0.997275114
IRN,1996,0.972773596
IRN,1997,0.934991119
IRN,1998,1.015195474
IRN,1999,0.888607361
IRN,2000,0.853461366
IRN,2001,0.889673966
IRN,2002,0.987054221
IRN,2003,1.00768475
IRN,2004,0.989238586
IRN,2005,0.951000773
IRN,2006,0.945822095
IRN,2007,0.986184012
IRN,2008,0.697896792
IRN,2009,0.802853173
IRN,2010,0.834078873
IRN,2011,0.731826421
IRN,2012,0.735345247
IRN,2013,0.745124105
IRN,2014,0.755124032
IRQ,1982,0.408650918
IRQ,1983,0.3684733
IRQ,1984,0.313341766
IRQ,1985,0.47457207
IRQ,1986,0.405768087
IRQ,1987,0.348721323
IRQ,1988,0.400805594
IRQ,1989,0.321750975
IRQ,1990,0.458735901
IRQ,1991,0.372660008
IRQ,1992,0.390974608
IRQ,1993,0.41094283
IRQ,1994,0.383835141
IRQ,1995,0.357119582
IRQ,1996,0.378870095
IRQ,1997,0.320496537
IRQ,1998,0.330153987
IRQ,1999,0.272603571
IRQ,2000,0.229412868
IRQ,2001,0.283039424
IRQ,2002,0.400466882
IRQ,2003,0.360080173
IRQ,2004,0.311446494
IRQ,2005,0.315346701
IRQ,2006,0.312507027
IRQ,2007,0.29797304
IRQ,2008,0.218999954
IRQ,2009,0.234256293
IRQ,2010,0.311489937
IRQ,2011,0.288122858
IRQ,2012,0.289619725
IRQ,2013,0.334115856
IRQ,2014,0.347924217
IRL,1967,5.046905574
IRL,1968,5.070923232
IRL,1969,5.012537951
IRL,1970,4.941967033
IRL,1971,4.9486089
IRL,1972,4.811793592
IRL,1973,4.662133119
IRL,1974,4.638919316
IRL,1975,4.586550519
IRL,1976,4.418038714
IRL,1977,4.625752178
IRL,1978,4.476702808
IRL,1979,4.511039041
IRL,1980,4.490012904
IRL,1981,4.452216192
IRL,1982,4.461186682
IRL,1983,4.314327085
IRL,1984,4.476937012
IRL,1985,4.311485105
IRL,1986,4.207007944
IRL,1987,4.293834098
IRL,1988,4.25392926
IRL,1989,4.191924219
IRL,1990,4.200559241
IRL,1991,4.221019104
IRL,1992,4.257503101
IRL,1993,4.09284783
IRL,1994,4.124592685
IRL,1995,4.132207503
IRL,1996,4.221581159
IRL,1997,4.094929405
IRL,1998,4.067515566
IRL,1999,4.064729505
IRL,2000,4.05214664
IRL,2001,3.997410003
IRL,2002,3.863618037
IRL,2003,3.876397401
IRL,2004,3.875853263
IRL,2005,3.630359721
IRL,2006,3.573951671
IRL,2007,3.492807979
IRL,2008,3.483034406
IRL,2009,3.340040044
IRL,2010,3.410072824
IRL,2011,3.464232868
IRL,2012,3.328305286
IRL,2013,3.402636389
IRL,2014,3.442643293
ISR,1961,0.427139698
ISR,1962,0.397491176
ISR,1963,0.388391522
ISR,1964,0.503143854
ISR,1965,0.482067296
ISR,1966,0.391369154
ISR,1967,0.504087262
ISR,1968,0.46071911
ISR,1969,0.465846605
ISR,1970,0.440505839
ISR,1971,0.495029929
ISR,1972,0.568853926
ISR,1973,0.495649268
ISR,1974,0.521049213
ISR,1975,0.495730368
ISR,1976,0.47672238
ISR,1977,0.480979741
ISR,1978,0.498144245
ISR,1979,0.444992683
ISR,1980,0.501124733
ISR,1981,0.494217523
ISR,1982,0.488694181
ISR,1983,0.558615373
ISR,1984,0.44231738
ISR,1985,0.471348633
ISR,1986,0.453421159
ISR,1987,0.480744827
ISR,1988,0.422546542
ISR,1989,0.406912863
ISR,1990,0.478384924
ISR,1991,0.359057462
ISR,1992,0.396673087
ISR,1993,0.362178037
ISR,1994,0.318652397
ISR,1995,0.379452403
ISR,1996,0.36866752
ISR,1997,0.329937515
ISR,1998,0.353426764
ISR,1999,0.285471644
ISR,2000,0.297484025
ISR,2001,0.301296197
ISR,2002,0.314097041
ISR,2003,0.299801272
ISR,2004,0.32433339
ISR,2005,0.317208055
ISR,2006,0.297272578
ISR,2007,0.29093276
ISR,2008,0.252673473
ISR,2009,0.261447518
ISR,2010,0.261075882
ISR,2011,0.2564986
ISR,2012,0.276271608
ISR,2013,0.268925693
ISR,2014,0.268223925
ITA,1961,1.074858323
ITA,1962,1.077735158
ITA,1963,1.069982235
ITA,1964,1.068789974
ITA,1965,1.091149535
ITA,1966,1.077921009
ITA,1967,1.113998987
ITA,1968,1.07029175
ITA,1969,1.102948676
ITA,1970,1.103012969
ITA,1971,1.092871387
ITA,1972,1.047793863
ITA,1973,1.047762444
ITA,1974,1.054514798
ITA,1975,1.074305215
ITA,1976,1.033377236
ITA,1977,0.995137788
ITA,1978,1.052781105
ITA,1979,1.060182445
ITA,1980,1.06593101
ITA,1981,1.100569343
ITA,1982,1.03706007
ITA,1983,1.124108964
ITA,1984,1.080338716
ITA,1985,1.0997157
ITA,1986,1.109327375
ITA,1987,1.17177022
ITA,1988,1.103341568
ITA,1989,1.116266957
ITA,1990,1.05794136
ITA,1991,1.163258329
ITA,1992,1.133345871
ITA,1993,1.126335029
ITA,1994,1.127844024
ITA,1995,1.141028295
ITA,1996,1.095096801
ITA,1997,1.095510797
ITA,1998,1.125755681
ITA,1999,1.164256672
ITA,2000,1.109721983
ITA,2001,1.08962064
ITA,2002,1.094132272
ITA,2003,1.005410152
ITA,2004,1.135362078
ITA,2005,1.090163863
ITA,2006,1.034817848
ITA,2007,1.026613786
ITA,2008,1.040733203
ITA,2009,0.975339395
ITA,2010,0.979417296
ITA,2011,0.966954509
ITA,2012,0.951344736
ITA,2013,0.937613831
ITA,2014,0.936986272
CIV,1961,7.188855153
CIV,1962,6.954106171
CIV,1963,6.770981405
CIV,1964,6.598324345
CIV,1965,6.248860347
CIV,1966,6.139897894
CIV,1967,5.764020566
CIV,1968,5.702040675
CIV,1969,5.403990384
CIV,1970,5.25578134
CIV,1971,5.046334704
CIV,1972,4.802097595
CIV,1973,4.687192841
CIV,1974,4.415612184
CIV,1975,4.303039143
CIV,1976,4.208452556
CIV,1977,4.039395251
CIV,1978,3.882315505
CIV,1979,3.750508048
CIV,1980,3.564181816
CIV,1981,3.496924907
CIV,1982,3.318396469
CIV,1983,3.199647944
CIV,1984,3.124185669
CIV,1985,3.068504636
CIV,1986,2.998297306
CIV,1987,2.938640095
CIV,1988,2.791549697
CIV,1989,2.701107213
CIV,1990,2.685963047
CIV,1991,2.512029447
CIV,1992,2.476949204
CIV,1993,2.357580067
CIV,1994,2.313999247
CIV,1995,2.37576794
CIV,1996,2.348232855
CIV,1997,2.322439638
CIV,1998,2.328052077
CIV,1999,2.335718616
CIV,2000,2.380251788
CIV,2001,2.239904157
CIV,2002,2.188798684
CIV,2003,2.122859415
CIV,2004,2.159068331
CIV,2005,2.108345702
CIV,2006,2.068837101
CIV,2007,2.02789568
CIV,2008,2.076898175
CIV,2009,1.985072289
CIV,2010,1.974507556
CIV,2011,1.996399056
CIV,2012,1.993461668
CIV,2013,1.997787983
CIV,2014,1.974361572
KAZ,1992,4.473112735
KAZ,1993,3.890199201
KAZ,1994,3.647099763
KAZ,1995,3.061982132
KAZ,1996,3.212171862
KAZ,1997,3.329809966
KAZ,1998,2.941823696
KAZ,1999,3.632775208
KAZ,2000,3.476988715
KAZ,2001,3.868764896
KAZ,2002,3.843987625
KAZ,2003,3.766741499
KAZ,2004,3.463258355
KAZ,2005,3.557056855
KAZ,2006,3.705149203
KAZ,2007,3.963578966
KAZ,2008,3.472865327
KAZ,2009,3.866441714
KAZ,2010,3.303640698
KAZ,2011,4.255880554
KAZ,2012,3.212666417
KAZ,2013,3.570745449
KAZ,2014,3.446860231
JAM,1961,0.6201687
JAM,1962,0.614505289
JAM,1963,0.612590842
JAM,1964,0.607339102
JAM,1965,0.608667858
JAM,1966,0.616977634
JAM,1967,0.606443231
JAM,1968,0.589939044
JAM,1969,0.563423694
JAM,1970,0.57121
JAM,1971,0.592571598
JAM,1972,0.576269258
JAM,1973,0.543805893
JAM,1974,0.534254595
JAM,1975,0.514573017
JAM,1976,0.513666328
JAM,1977,0.50999456
JAM,1978,0.537957548
JAM,1979,0.524211409
JAM,1980,0.512733696
JAM,1981,0.497782384
JAM,1982,0.482512046
JAM,1983,0.478181798
JAM,1984,0.499207264
JAM,1985,0.488496894
JAM,1986,0.493234284
JAM,1987,0.498747056
JAM,1988,0.483284792
JAM,1989,0.435186162
JAM,1990,0.443271084
JAM,1991,0.446105484
JAM,1992,0.467261818
JAM,1993,0.47407217
JAM,1994,0.482936262
JAM,1995,0.472091874
JAM,1996,0.487626538
JAM,1997,0.46083925
JAM,1998,0.454005324
JAM,1999,0.452802597
JAM,2000,0.423245487
JAM,2001,0.438733922
JAM,2002,0.441879907
JAM,2003,0.437568795
JAM,2004,0.436135324
JAM,2005,0.416124969
JAM,2006,0.445569252
JAM,2007,0.450606772
JAM,2008,0.43211526
JAM,2009,0.431439786
JAM,2010,0.432601013
JAM,2011,0.441995563
JAM,2012,0.422995675
JAM,2013,0.420980655
JAM,2014,0.419735108
JPN,1961,1.010679498
JPN,1962,0.997858266
JPN,1963,0.952760119
JPN,1964,0.929822098
JPN,1965,0.929889182
JPN,1966,0.921225225
JPN,1967,0.930836704
JPN,1968,0.917808481
JPN,1969,0.891238941
JPN,1970,0.846837522
JPN,1971,0.813406985
JPN,1972,0.818253928
JPN,1973,0.799495151
JPN,1974,0.784265042
JPN,1975,0.783388076
JPN,1976,0.768921587
JPN,1977,0.775026285
JPN,1978,0.765372313
JPN,1979,0.756838305
JPN,1980,0.715918267
JPN,1981,0.717125105
JPN,1982,0.723821132
JPN,1983,0.707075264
JPN,1984,0.726822805
JPN,1985,0.725218275
JPN,1986,0.723114369
JPN,1987,0.715026808
JPN,1988,0.691107672
JPN,1989,0.695294881
JPN,1990,0.694467789
JPN,1991,0.669942419
JPN,1992,0.68232625
JPN,1993,0.640840917
JPN,1994,0.688160647
JPN,1995,0.667075818
JPN,1996,0.661407514
JPN,1997,0.658885679
JPN,1998,0.646903109
JPN,1999,0.648951018
JPN,2000,0.649909516
JPN,2001,0.642917675
JPN,2002,0.643867211
JPN,2003,0.622205888
JPN,2004,0.634834916
JPN,2005,0.631634352
JPN,2006,0.62212816
JPN,2007,0.624206167
JPN,2008,0.624928882
JPN,2009,0.612479949
JPN,2010,0.609005589
JPN,2011,0.602742395
JPN,2012,0.602927354
JPN,2013,0.605266868
JPN,2014,0.604537979
JOR,1961,1.001226386
JOR,1962,0.773133722
JOR,1963,0.668663894
JOR,1964,1.248834684
JOR,1965,1.091485185
JOR,1966,0.60920724
JOR,1967,0.778323844
JOR,1968,0.434450931
JOR,1969,0.506617945
JOR,1970,0.300407076
JOR,1971,0.443591423
JOR,1972,0.507022153
JOR,1973,0.262362401
JOR,1974,0.532564369
JOR,1975,0.257219798
JOR,1976,0.28139979
JOR,1977,0.267319171
JOR,1978,0.303915181
JOR,1979,0.212833038
JOR,1980,0.346459327
JOR,1981,0.273637813
JOR,1982,0.27589072
JOR,1983,0.292041139
JOR,1984,0.261760164
JOR,1985,0.26335305
JOR,1986,0.226419407
JOR,1987,0.261785292
JOR,1988,0.305568638
JOR,1989,0.232699088
JOR,1990,0.320933028
JOR,1991,0.252769123
JOR,1992,0.285608582
JOR,1993,0.211689164
JOR,1994,0.248464563
JOR,1995,0.229782912
JOR,1996,0.220871175
JOR,1997,0.205400495
JOR,1998,0.247519627
JOR,1999,0.169307064
JOR,2000,0.228030998
JOR,2001,0.188456852
JOR,2002,0.284584187
JOR,2003,0.222527829
JOR,2004,0.23646089
JOR,2005,0.243019027
JOR,2006,0.225653488
JOR,2007,0.215315432
JOR,2008,0.190760619
JOR,2009,0.198283163
JOR,2010,0.228930838
JOR,2011,0.20965723
JOR,2012,0.207099725
JOR,2013,0.192446899
JOR,2014,0.209244712
KGZ,1992,1.422103737
KGZ,1993,1.394738595
KGZ,1994,1.30174364
KGZ,1995,1.258909843
KGZ,1996,1.371366793
KGZ,1997,1.441726536
KGZ,1998,1.44820567
KGZ,1999,1.452144284
KGZ,2000,1.42082634
KGZ,2001,1.491050063
KGZ,2002,1.467287833
KGZ,2003,1.458926748
KGZ,2004,1.461147985
KGZ,2005,1.414313289
KGZ,2006,1.372133157
KGZ,2007,1.339190671
KGZ,2008,1.297112637
KGZ,2009,1.360132644
KGZ,2010,1.269987339
KGZ,2011,1.227602956
KGZ,2012,1.150737335
KGZ,2013,1.208855118
KGZ,2014,1.105772473
KEN,1961,1.828742661
KEN,1962,1.790068163
KEN,1963,1.756950884
KEN,1964,1.701008963
KEN,1965,1.646508118
KEN,1966,1.604570156
KEN,1967,1.570414313
KEN,1968,1.5560457
KEN,1969,1.51177308
KEN,1970,1.468858798
KEN,1971,1.412455562
KEN,1972,1.386440123
KEN,1973,1.369730757
KEN,1974,1.336783107
KEN,1975,1.291182884
KEN,1976,1.298629117
KEN,1977,1.267072089
KEN,1978,1.212569264
KEN,1979,1.145404845
KEN,1980,1.074974056
KEN,1981,1.047346664
KEN,1982,1.071233056
KEN,1983,1.049604558
KEN,1984,0.921508486
KEN,1985,0.941314947
KEN,1986,0.965665753
KEN,1987,0.90198163
KEN,1988,0.898555224
KEN,1989,0.899603777
KEN,1990,0.866382733
KEN,1991,0.822882801
KEN,1992,0.842071948
KEN,1993,0.775759366
KEN,1994,0.771546182
KEN,1995,0.742416473
KEN,1996,0.665871501
KEN,1997,0.639442449
KEN,1998,0.641878367
KEN,1999,0.65008957
KEN,2000,0.610958409
KEN,2001,0.622598937
KEN,2002,0.628457535
KEN,2003,0.605337987
KEN,2004,0.572022239
KEN,2005,0.580846586
KEN,2006,0.601345161
KEN,2007,0.568761129
KEN,2008,0.515886053
KEN,2009,0.520895556
KEN,2010,0.541560601
KEN,2011,0.529375283
KEN,2012,0.547821945
KEN,2013,0.546475216
KEN,2014,0.532803301
KHM,1961,1.704776613
KHM,1962,1.614690958
KHM,1963,1.627791516
KHM,1964,1.605758482
KHM,1965,1.550476083
KHM,1966,1.527192148
KHM,1967,1.505148744
KHM,1968,1.589363106
KHM,1969,1.47070951
KHM,1970,1.565289163
KHM,1971,1.43305653
KHM,1972,1.292627094
KHM,1973,1.158778502
KHM,1974,1.094921183
KHM,1975,1.134263975
KHM,1976,1.170568351
KHM,1977,1.182489613
KHM,1978,1.218746421
KHM,1979,1.185321378
KHM,1980,1.326742273
KHM,1981,1.298780764
KHM,1982,1.316235777
KHM,1983,1.272351233
KHM,1984,1.146780272
KHM,1985,1.16912745
KHM,1986,1.151887865
KHM,1987,1.091835571
KHM,1988,1.099770727
KHM,1989,1.07588537
KHM,1990,1.038087999
KHM,1991,0.998821285
KHM,1992,0.958537513
KHM,1993,0.926971687
KHM,1994,0.888660637
KHM,1995,0.933622293
KHM,1996,0.904424248
KHM,1997,0.881094284
KHM,1998,0.867139458
KHM,1999,0.887231522
KHM,2000,0.874498011
KHM,2001,0.867543782
KHM,2002,0.849144091
KHM,2003,0.902415158
KHM,2004,0.898012923
KHM,2005,0.998889847
KHM,2006,1.004490838
KHM,2007,1.008423003
KHM,2008,1.04776095
KHM,2009,1.066274815
KHM,2010,1.093186077
KHM,2011,1.133582735
KHM,2012,1.133639034
KHM,2013,1.144486211
KHM,2014,1.108491962
PRK,1961,1.297842685
PRK,1962,1.295142941
PRK,1963,1.295466328
PRK,1964,1.286974182
PRK,1965,1.229088091
PRK,1966,1.232456063
PRK,1967,1.172750733
PRK,1968,1.140939948
PRK,1969,1.155898052
PRK,1970,1.128694912
PRK,1971,1.11209859
PRK,1972,1.073674009
PRK,1973,1.074508238
PRK,1974,1.075201397
PRK,1975,1.055136735
PRK,1976,1.074803194
PRK,1977,1.065835857
PRK,1978,1.067105763
PRK,1979,1.061776353
PRK,1980,1.030648185
PRK,1981,1.031238329
PRK,1982,0.980402611
PRK,1983,0.99592659
PRK,1984,0.997237572
PRK,1985,0.989613386
PRK,1986,1.008764857
PRK,1987,1.015546904
PRK,1988,0.999346117
PRK,1989,0.991136414
PRK,1990,0.979398046
PRK,1991,1.055235073
PRK,1992,1.011671481
PRK,1993,1.002029393
PRK,1994,0.909362922
PRK,1995,0.755267603
PRK,1996,0.702655907
PRK,1997,0.706613437
PRK,1998,0.755166429
PRK,1999,0.72255237
PRK,2000,0.684540528
PRK,2001,0.711558937
PRK,2002,0.717465657
PRK,2003,0.700606015
PRK,2004,0.709602709
PRK,2005,0.688552966
PRK,2006,0.681055814
PRK,2007,0.635775328
PRK,2008,0.653076055
PRK,2009,0.635903837
PRK,2010,0.63205308
PRK,2011,0.619349054
PRK,2012,0.611942157
PRK,2013,0.608247784
PRK,2014,0.592329281
KOR,1961,1.332683239
KOR,1962,1.268533325
KOR,1963,1.230563346
KOR,1964,1.258283622
KOR,1965,1.242666807
KOR,1966,1.252898858
KOR,1967,1.198195298
KOR,1968,1.172271419
KOR,1969,1.191577191
KOR,1970,1.154270367
KOR,1971,1.132670926
KOR,1972,1.117002161
KOR,1973,1.08198617
KOR,1974,1.070889564
KOR,1975,1.087789232
KOR,1976,1.108271378
KOR,1977,1.066919985
KOR,1978,1.092206227
KOR,1979,1.075772459
KOR,1980,0.940397512
KOR,1981,0.976239797
KOR,1982,0.967484441
KOR,1983,0.94979385
KOR,1984,0.943034491
KOR,1985,0.920444079
KOR,1986,0.908371318
KOR,1987,0.898687265
KOR,1988,0.893565613
KOR,1989,0.887267098
KOR,1990,0.865229614
KOR,1991,0.829361408
KOR,1992,0.831849769
KOR,1993,0.805468721
KOR,1994,0.806267158
KOR,1995,0.799959586
KOR,1996,0.809283991
KOR,1997,0.805313235
KOR,1998,0.793565634
KOR,1999,0.796806964
KOR,2000,0.7920044
KOR,2001,0.796895407
KOR,2002,0.772905809
KOR,2003,0.74137036
KOR,2004,0.764925155
KOR,2005,0.744336393
KOR,2006,0.732697682
KOR,2007,0.720003321
KOR,2008,0.731524356
KOR,2009,0.730036226
KOR,2010,0.702904567
KOR,2011,0.688232247
KOR,2012,0.67079793
KOR,2013,0.682664415
KOR,2014,0.685976437
KWT,1999,0.853935642
KWT,2000,0.784355227
KWT,2001,0.74061094
KWT,2002,0.736176721
KWT,2003,0.742464115
KWT,2004,0.725243239
KWT,2005,0.709277808
KWT,2006,0.705742703
KWT,2007,0.676998354
KWT,2008,0.635927303
KWT,2009,0.60738103
KWT,2010,0.592654209
KWT,2011,0.652416254
KWT,2012,0.614561414
KWT,2013,0.607558441
KWT,2014,0.61099666
LVA,1992,5.636160795
LVA,1993,5.771573566
LVA,1994,5.735740671
LVA,1995,5.692650815
LVA,1996,5.901486167
LVA,1997,5.98437495
LVA,1998,5.99490433
LVA,1999,5.963208718
LVA,2000,6.081678261
LVA,2001,6.161229471
LVA,2002,6.321326582
LVA,2003,6.340271067
LVA,2004,6.482098042
LVA,2005,6.749830631
LVA,2006,6.712873188
LVA,2007,7.094382865
LVA,2008,7.207249613
LVA,2009,7.291404227
LVA,2010,7.308303838
LVA,2011,7.340472509
LVA,2012,7.871327539
LVA,2013,7.8543018
LVA,2014,8.007802139
LAO,1961,3.82342321
LAO,1962,3.711905964
LAO,1963,3.56375492
LAO,1964,3.521113732
LAO,1965,3.441944105
LAO,1966,3.373092131
LAO,1967,3.295808508
LAO,1968,3.185780473
LAO,1969,3.13796235
LAO,1970,3.039852337
LAO,1971,2.929043831
LAO,1972,2.832249741
LAO,1973,2.758595119
LAO,1974,2.677041469
LAO,1975,2.598890043
LAO,1976,2.504930131
LAO,1977,2.475362128
LAO,1978,2.428924387
LAO,1979,2.449738594
LAO,1980,2.429879163
LAO,1981,2.378279319
LAO,1982,2.28814902
LAO,1983,2.20246954
LAO,1984,2.19299717
LAO,1985,2.139360537
LAO,1986,2.085337535
LAO,1987,1.979655592
LAO,1988,1.864134652
LAO,1989,1.891413766
LAO,1990,1.879369819
LAO,1991,1.754748342
LAO,1992,1.779748748
LAO,1993,1.681492902
LAO,1994,1.700458338
LAO,1995,1.610389001
LAO,1996,1.576422333
LAO,1997,1.592302321
LAO,1998,1.582387225
LAO,1999,1.61335881
LAO,2000,1.622961858
LAO,2001,1.607710934
LAO,2002,1.629178232
LAO,2003,1.573067302
LAO,2004,1.59641315
LAO,2005,1.586640261
LAO,2006,1.593304244
LAO,2007,1.60928069
LAO,2008,1.672861648
LAO,2009,1.679521024
LAO,2010,1.663443669
LAO,2011,1.663474541
LAO,2012,1.706339354
LAO,2013,1.720313597
LAO,2014,1.83133828
LBN,1961,0.485037208
LBN,1962,0.463041912
LBN,1963,0.458049885
LBN,1964,0.448740154
LBN,1965,0.437822513
LBN,1966,0.427133763
LBN,1967,0.450354066
LBN,1968,0.406788375
LBN,1969,0.378562584
LBN,1970,0.397021421
LBN,1971,0.40500553
LBN,1972,0.429473803
LBN,1973,0.387598827
LBN,1974,0.424124663
LBN,1975,0.360230488
LBN,1976,0.355692804
LBN,1977,0.347648464
LBN,1978,0.380813073
LBN,1979,0.354959425
LBN,1980,0.36774187
LBN,1981,0.329874118
LBN,1982,0.379688226
LBN,1983,0.342479263
LBN,1984,0.365238226
LBN,1985,0.378910286
LBN,1986,0.413799188
LBN,1987,0.470487255
LBN,1988,0.461952169
LBN,1989,0.492330443
LBN,1990,0.537946831
LBN,1991,0.55131022
LBN,1992,0.581746514
LBN,1993,0.53048878
LBN,1994,0.558731777
LBN,1995,0.57821849
LBN,1996,0.583892183
LBN,1997,0.507987673
LBN,1998,0.507041285
LBN,1999,0.486430039
